id_factura,id_cliente,numero_factura,fecha_emision,fecha_vencimiento,valor_total,estado_factura
83290,20698,FAC-202510-0083290,2025-10-09,2025-10-24,40910,pagada
83292,20699,FAC-202604-0083292,2026-04-23,2026-05-08,46061,pagada
83293,20700,FAC-202510-0083293,2025-10-07,2025-10-24,42129,pagada
83294,20700,FAC-202601-0083294,2026-01-03,2026-01-17,45131,pendiente
83295,20700,FAC-202602-0083295,2026-02-13,2026-02-24,46755,pagada
83296,20700,FAC-202603-0083296,2026-03-07,2026-03-21,46758,pendiente
83297,20701,FAC-202601-0083297,2026-01-12,2026-01-27,310814,vencida
83298,20701,FAC-202602-0083298,2026-02-14,2026-02-24,299813,pagada
83299,20701,FAC-202604-0083299,2026-04-22,2026-05-10,306025,pagada
83300,20701,FAC-202510-0083300,2025-10-16,2025-10-29,23637,pendiente
83301,20701,FAC-202602-0083301,2026-02-04,2026-02-19,19554,pagada
83302,20701,FAC-202510-0083302,2025-10-22,2025-11-02,52052,pagada
83303,20701,FAC-202601-0083303,2026-01-03,2026-01-18,55834,pagada
83304,20701,FAC-202602-0083304,2026-02-06,2026-02-20,59790,pagada
83305,20701,FAC-202604-0083305,2026-04-24,2026-05-05,62953,pendiente
83306,20702,FAC-202510-0083306,2025-10-23,2025-11-10,53886,pagada
83307,20702,FAC-202512-0083307,2025-12-16,2026-01-02,53405,pagada
83308,20702,FAC-202602-0083308,2026-02-23,2026-03-10,57670,vencida
83309,20702,FAC-202512-0083309,2025-12-15,2025-12-30,249987,pagada
83310,20702,FAC-202602-0083310,2026-02-17,2026-03-01,241355,pagada
83311,20702,FAC-202603-0083311,2026-03-02,2026-03-21,249181,pagada
83312,20702,FAC-202604-0083312,2026-04-16,2026-05-01,256577,pagada
83313,20703,FAC-202511-0083313,2025-11-17,2025-11-27,352637,pagada
83314,20703,FAC-202601-0083314,2026-01-09,2026-01-25,346424,vencida
83315,20703,FAC-202602-0083315,2026-02-02,2026-02-20,355360,pagada
83317,20703,FAC-202601-0083317,2026-01-18,2026-02-03,41499,pagada
83318,20703,FAC-202603-0083318,2026-03-10,2026-03-22,43607,pagada
83321,20704,FAC-202604-0083321,2026-04-01,2026-04-13,41923,vencida
83322,20704,FAC-202510-0083322,2025-10-06,2025-10-23,255210,pagada
83324,20704,FAC-202601-0083324,2026-01-04,2026-01-21,270426,pagada
83325,20704,FAC-202604-0083325,2026-04-17,2026-04-29,252518,pagada
83326,20705,FAC-202510-0083326,2025-10-02,2025-10-21,70452,pagada
83327,20705,FAC-202604-0083327,2026-04-22,2026-05-11,69157,pagada
83328,20706,FAC-202510-0083328,2025-10-21,2025-11-04,21734,pagada
83329,20706,FAC-202602-0083329,2026-02-24,2026-03-11,17871,pagada
83330,20707,FAC-202511-0083330,2025-11-21,2025-12-09,222463,pagada
83332,20707,FAC-202604-0083332,2026-04-15,2026-05-01,226201,pagada
83333,20707,FAC-202512-0083333,2025-12-19,2026-01-04,37421,pagada
83335,20708,FAC-202511-0083335,2025-11-10,2025-11-23,191133,pagada
83336,20708,FAC-202512-0083336,2025-12-09,2025-12-22,206458,pagada
83337,20708,FAC-202601-0083337,2026-01-03,2026-01-13,194732,pagada
83338,20708,FAC-202602-0083338,2026-02-05,2026-02-22,203465,pagada
83339,20708,FAC-202511-0083339,2025-11-19,2025-12-05,154742,en_mora
83340,20708,FAC-202512-0083340,2025-12-22,2026-01-05,166196,pagada
83341,20708,FAC-202601-0083341,2026-01-05,2026-01-24,159414,pagada
83342,20708,FAC-202603-0083342,2026-03-14,2026-03-26,170008,pagada
83343,20709,FAC-202510-0083343,2025-10-15,2025-10-26,39349,pagada
83344,20710,FAC-202510-0083344,2025-10-19,2025-11-04,26068,pendiente
83345,20710,FAC-202512-0083345,2025-12-13,2025-12-30,28638,pagada
83346,20710,FAC-202602-0083346,2026-02-12,2026-02-24,26093,pagada
83347,20710,FAC-202602-0083347,2026-02-08,2026-02-24,63714,pagada
83348,20710,FAC-202512-0083348,2025-12-07,2025-12-21,26401,vencida
83350,20711,FAC-202510-0083350,2025-10-07,2025-10-19,22627,pagada
83351,20711,FAC-202604-0083351,2026-04-21,2026-05-02,22363,pagada
83352,20711,FAC-202510-0083352,2025-10-07,2025-10-24,59768,en_mora
83353,20711,FAC-202511-0083353,2025-11-12,2025-12-01,60265,pendiente
83355,20712,FAC-202601-0083355,2026-01-09,2026-01-26,33823,vencida
83356,20713,FAC-202512-0083356,2025-12-15,2025-12-29,35681,pagada
83357,20714,FAC-202510-0083357,2025-10-17,2025-11-03,42562,pagada
83358,20714,FAC-202601-0083358,2026-01-19,2026-02-05,24887,pagada
83360,20715,FAC-202510-0083360,2025-10-06,2025-10-24,256477,pagada
83361,20715,FAC-202511-0083361,2025-11-09,2025-11-25,261360,pagada
83362,20715,FAC-202604-0083362,2026-04-02,2026-04-21,260975,pagada
83363,20716,FAC-202510-0083363,2025-10-13,2025-10-29,20653,pagada
83364,20716,FAC-202510-0083364,2025-10-14,2025-10-29,62207,pagada
83365,20716,FAC-202602-0083365,2026-02-14,2026-02-26,67164,pagada
83366,20716,FAC-202603-0083366,2026-03-11,2026-03-24,71280,vencida
83367,20717,FAC-202510-0083367,2025-10-13,2025-10-25,125405,en_mora
83368,20717,FAC-202511-0083368,2025-11-08,2025-11-19,126024,pagada
83369,20717,FAC-202602-0083369,2026-02-01,2026-02-13,140859,pagada
83370,20717,FAC-202604-0083370,2026-04-23,2026-05-10,135316,pagada
83371,20717,FAC-202510-0083371,2025-10-23,2025-11-09,50056,pagada
83372,20717,FAC-202512-0083372,2025-12-14,2026-01-02,41290,pagada
83373,20717,FAC-202602-0083373,2026-02-10,2026-02-22,47151,pagada
83374,20717,FAC-202603-0083374,2026-03-14,2026-04-01,51811,pendiente
83375,20718,FAC-202601-0083375,2026-01-23,2026-02-08,50951,pagada
83376,20718,FAC-202604-0083376,2026-04-17,2026-05-04,63569,pendiente
83377,20719,FAC-202601-0083377,2026-01-24,2026-02-11,57506,vencida
83378,20719,FAC-202603-0083378,2026-03-13,2026-03-27,56587,pagada
83379,20719,FAC-202604-0083379,2026-04-08,2026-04-22,64809,en_mora
83380,20719,FAC-202510-0083380,2025-10-22,2025-11-05,172664,pagada
83381,20719,FAC-202512-0083381,2025-12-07,2025-12-25,181852,pagada
83382,20719,FAC-202603-0083382,2026-03-10,2026-03-28,173524,vencida
83383,20720,FAC-202510-0083383,2025-10-22,2025-11-08,48958,pagada
83384,20720,FAC-202511-0083384,2025-11-21,2025-12-10,52956,pagada
83385,20720,FAC-202601-0083385,2026-01-04,2026-01-20,48608,pagada
83386,20720,FAC-202510-0083386,2025-10-09,2025-10-28,39469,pagada
83388,20720,FAC-202510-0083388,2025-10-19,2025-11-03,150000,pagada
83389,20720,FAC-202511-0083389,2025-11-02,2025-11-21,148816,pagada
83390,20720,FAC-202602-0083390,2026-02-23,2026-03-10,141781,pagada
83391,20721,FAC-202510-0083391,2025-10-07,2025-10-18,85780,pendiente
83392,20721,FAC-202602-0083392,2026-02-13,2026-03-04,86459,vencida
83393,20721,FAC-202603-0083393,2026-03-24,2026-04-09,75002,pagada
83394,20721,FAC-202510-0083394,2025-10-07,2025-10-23,33126,pagada
83395,20721,FAC-202604-0083395,2026-04-03,2026-04-13,16413,pagada
83396,20722,FAC-202510-0083396,2025-10-02,2025-10-20,26001,pagada
83397,20722,FAC-202602-0083397,2026-02-14,2026-02-25,24817,vencida
83398,20723,FAC-202603-0083398,2026-03-14,2026-03-31,196540,pendiente
83399,20723,FAC-202604-0083399,2026-04-11,2026-04-21,195280,pagada
83400,20724,FAC-202510-0083400,2025-10-10,2025-10-29,258397,pagada
83401,20724,FAC-202511-0083401,2025-11-24,2025-12-11,242424,pagada
83402,20724,FAC-202601-0083402,2026-01-17,2026-01-28,253057,pagada
83403,20724,FAC-202602-0083403,2026-02-24,2026-03-08,249840,pendiente
83404,20724,FAC-202603-0083404,2026-03-15,2026-03-25,257199,pendiente
83405,20725,FAC-202510-0083405,2025-10-18,2025-10-28,287698,pagada
83406,20725,FAC-202604-0083406,2026-04-08,2026-04-20,281183,pagada
83407,20725,FAC-202510-0083407,2025-10-18,2025-10-29,56123,pagada
83408,20725,FAC-202601-0083408,2026-01-12,2026-01-31,49263,pagada
83409,20725,FAC-202602-0083409,2026-02-18,2026-03-03,56333,pendiente
83410,20725,FAC-202603-0083410,2026-03-17,2026-04-03,58461,pagada
83411,20726,FAC-202510-0083411,2025-10-15,2025-10-26,136415,pendiente
83412,20726,FAC-202512-0083412,2025-12-09,2025-12-20,147080,pendiente
83413,20726,FAC-202601-0083413,2026-01-06,2026-01-18,139317,pagada
83414,20726,FAC-202602-0083414,2026-02-09,2026-02-19,147603,pagada
83415,20726,FAC-202604-0083415,2026-04-13,2026-04-25,140266,vencida
83416,20726,FAC-202510-0083416,2025-10-15,2025-10-30,287819,pagada
83417,20726,FAC-202603-0083417,2026-03-08,2026-03-23,274931,pagada
83419,20727,FAC-202601-0083419,2026-01-06,2026-01-20,60605,pagada
83420,20727,FAC-202603-0083420,2026-03-13,2026-03-29,74071,pagada
83421,20728,FAC-202604-0083421,2026-04-06,2026-04-21,287938,pagada
83422,20729,FAC-202510-0083422,2025-10-14,2025-10-26,98934,pagada
83423,20729,FAC-202511-0083423,2025-11-16,2025-12-04,93742,pendiente
83424,20729,FAC-202512-0083424,2025-12-12,2025-12-23,107577,pagada
83425,20729,FAC-202602-0083425,2026-02-21,2026-03-12,97703,pagada
83426,20729,FAC-202603-0083426,2026-03-23,2026-04-09,95468,pagada
83427,20729,FAC-202510-0083427,2025-10-08,2025-10-26,224874,pagada
83428,20729,FAC-202511-0083428,2025-11-03,2025-11-22,226239,pagada
83429,20729,FAC-202603-0083429,2026-03-06,2026-03-16,212392,pagada
83430,20729,FAC-202510-0083430,2025-10-16,2025-11-03,81040,pendiente
83431,20729,FAC-202511-0083431,2025-11-15,2025-12-01,70584,pendiente
83432,20730,FAC-202510-0083432,2025-10-18,2025-11-02,19003,pagada
83433,20730,FAC-202604-0083433,2026-04-10,2026-04-29,26251,pagada
83434,20731,FAC-202602-0083434,2026-02-05,2026-02-18,102358,pagada
83435,20731,FAC-202604-0083435,2026-04-19,2026-05-04,99712,pendiente
83437,20732,FAC-202602-0083437,2026-02-21,2026-03-06,79794,pagada
83438,20732,FAC-202603-0083438,2026-03-17,2026-03-27,70877,pagada
83439,20732,FAC-202512-0083439,2025-12-06,2025-12-18,98173,pagada
83440,20732,FAC-202604-0083440,2026-04-02,2026-04-18,88686,pagada
83441,20733,FAC-202602-0083441,2026-02-13,2026-02-23,145822,pendiente
83443,20733,FAC-202604-0083443,2026-04-17,2026-04-27,144647,vencida
83444,20734,FAC-202510-0083444,2025-10-18,2025-10-28,50060,pagada
83446,20734,FAC-202603-0083446,2026-03-15,2026-03-30,59387,pendiente
83447,20734,FAC-202510-0083447,2025-10-21,2025-11-02,88260,pendiente
83448,20734,FAC-202512-0083448,2025-12-01,2025-12-20,86705,pagada
83449,20734,FAC-202603-0083449,2026-03-15,2026-03-26,83982,pagada
83450,20734,FAC-202510-0083450,2025-10-22,2025-11-01,69095,en_mora
83451,20734,FAC-202602-0083451,2026-02-12,2026-02-23,57659,pendiente
83452,20734,FAC-202510-0083452,2025-10-16,2025-10-28,21420,pagada
83453,20734,FAC-202512-0083453,2025-12-12,2025-12-26,31214,pagada
83454,20735,FAC-202510-0083454,2025-10-11,2025-10-25,62617,pagada
83455,20735,FAC-202604-0083455,2026-04-23,2026-05-11,57101,pendiente
83457,20736,FAC-202510-0083457,2025-10-13,2025-10-27,56021,pagada
83458,20736,FAC-202603-0083458,2026-03-22,2026-04-10,73951,pendiente
83459,20736,FAC-202604-0083459,2026-04-07,2026-04-24,71435,pagada
83460,20738,FAC-202510-0083460,2025-10-20,2025-11-05,44808,pagada
83461,20738,FAC-202512-0083461,2025-12-04,2025-12-18,38352,pagada
83462,20738,FAC-202602-0083462,2026-02-20,2026-03-02,43951,pagada
83464,20738,FAC-202510-0083464,2025-10-09,2025-10-20,85932,pagada
83467,20738,FAC-202601-0083467,2026-01-07,2026-01-24,74814,en_mora
83468,20738,FAC-202603-0083468,2026-03-18,2026-04-02,78760,pagada
83469,20738,FAC-202511-0083469,2025-11-02,2025-11-14,31604,vencida
83471,20738,FAC-202604-0083471,2026-04-18,2026-05-01,25428,pagada
83472,20738,FAC-202510-0083472,2025-10-21,2025-11-09,253973,pagada
83473,20738,FAC-202603-0083473,2026-03-16,2026-03-29,254928,pagada
83475,20739,FAC-202602-0083475,2026-02-24,2026-03-09,46788,pendiente
83476,20739,FAC-202603-0083476,2026-03-17,2026-04-04,54094,pagada
83477,20739,FAC-202604-0083477,2026-04-03,2026-04-20,49810,pagada
83478,20739,FAC-202510-0083478,2025-10-05,2025-10-20,273793,pagada
83479,20739,FAC-202512-0083479,2025-12-10,2025-12-22,286303,pagada
83480,20739,FAC-202601-0083480,2026-01-22,2026-02-07,292687,vencida
83481,20739,FAC-202602-0083481,2026-02-15,2026-02-25,281163,pagada
83482,20739,FAC-202603-0083482,2026-03-20,2026-04-05,280669,pendiente
83484,20740,FAC-202602-0083484,2026-02-13,2026-03-04,22034,pagada
83485,20740,FAC-202510-0083485,2025-10-10,2025-10-29,149859,pendiente
83486,20741,FAC-202510-0083486,2025-10-22,2025-11-08,82156,pagada
83487,20741,FAC-202512-0083487,2025-12-08,2025-12-18,79262,pagada
83488,20741,FAC-202604-0083488,2026-04-24,2026-05-08,86699,pagada
83489,20741,FAC-202510-0083489,2025-10-01,2025-10-15,161941,pagada
83490,20741,FAC-202511-0083490,2025-11-15,2025-12-04,160964,pendiente
83491,20741,FAC-202603-0083491,2026-03-07,2026-03-19,160028,pagada
83492,20741,FAC-202604-0083492,2026-04-01,2026-04-16,151071,pendiente
83493,20742,FAC-202510-0083493,2025-10-04,2025-10-14,40882,pagada
83494,20743,FAC-202510-0083494,2025-10-14,2025-10-25,165800,pagada
83495,20743,FAC-202512-0083495,2025-12-04,2025-12-20,153645,pendiente
83496,20743,FAC-202601-0083496,2026-01-04,2026-01-19,162115,pagada
83498,20744,FAC-202510-0083498,2025-10-05,2025-10-20,156816,pagada
83499,20744,FAC-202603-0083499,2026-03-03,2026-03-14,154596,pagada
83500,20744,FAC-202604-0083500,2026-04-08,2026-04-21,146013,pagada
83501,20744,FAC-202512-0083501,2025-12-17,2026-01-01,19993,en_mora
83502,20745,FAC-202603-0083502,2026-03-23,2026-04-09,25755,en_mora
83503,20746,FAC-202510-0083503,2025-10-06,2025-10-16,88689,pendiente
83505,20746,FAC-202602-0083505,2026-02-10,2026-03-01,13085,pagada
83506,20746,FAC-202604-0083506,2026-04-12,2026-04-23,15164,en_mora
83508,20747,FAC-202510-0083508,2025-10-14,2025-10-30,56958,pagada
83509,20747,FAC-202602-0083509,2026-02-04,2026-02-21,44240,pagada
83510,20747,FAC-202603-0083510,2026-03-13,2026-03-26,44404,pagada
83512,20750,FAC-202510-0083512,2025-10-14,2025-10-31,31398,pagada
83513,20750,FAC-202512-0083513,2025-12-14,2025-12-29,39334,pendiente
83514,20750,FAC-202602-0083514,2026-02-18,2026-03-03,32593,pagada
83515,20750,FAC-202510-0083515,2025-10-21,2025-11-01,55292,pagada
83516,20750,FAC-202601-0083516,2026-01-13,2026-01-31,53503,vencida
83517,20750,FAC-202510-0083517,2025-10-18,2025-10-31,115210,en_mora
83519,20750,FAC-202602-0083519,2026-02-17,2026-03-08,111182,pagada
83520,20751,FAC-202510-0083520,2025-10-10,2025-10-28,54915,pagada
83521,20751,FAC-202511-0083521,2025-11-04,2025-11-19,45906,pagada
83522,20751,FAC-202512-0083522,2025-12-09,2025-12-26,58290,pagada
83523,20752,FAC-202510-0083523,2025-10-09,2025-10-26,50461,pagada
83525,20752,FAC-202603-0083525,2026-03-14,2026-04-02,58253,pagada
83526,20753,FAC-202510-0083526,2025-10-18,2025-11-04,346813,pagada
83527,20753,FAC-202601-0083527,2026-01-13,2026-01-24,348442,pagada
83529,20753,FAC-202604-0083529,2026-04-23,2026-05-11,345392,pagada
83530,20753,FAC-202510-0083530,2025-10-23,2025-11-03,38651,pagada
83532,20753,FAC-202604-0083532,2026-04-23,2026-05-07,41986,pagada
83533,20754,FAC-202510-0083533,2025-10-22,2025-11-07,130906,pendiente
83534,20754,FAC-202601-0083534,2026-01-19,2026-02-01,127600,pendiente
83536,20754,FAC-202604-0083536,2026-04-22,2026-05-04,123996,pagada
83537,20755,FAC-202510-0083537,2025-10-16,2025-11-02,184257,pagada
83538,20755,FAC-202604-0083538,2026-04-07,2026-04-21,189719,pagada
83539,20756,FAC-202512-0083539,2025-12-17,2026-01-04,47728,pagada
83540,20756,FAC-202604-0083540,2026-04-14,2026-05-02,37016,pagada
83541,20756,FAC-202510-0083541,2025-10-22,2025-11-05,95931,vencida
83542,20756,FAC-202512-0083542,2025-12-22,2026-01-08,89361,pagada
83543,20757,FAC-202603-0083543,2026-03-22,2026-04-04,78254,pagada
83544,20758,FAC-202510-0083544,2025-10-11,2025-10-29,31710,pagada
83545,20758,FAC-202604-0083545,2026-04-05,2026-04-21,27099,en_mora
83546,20759,FAC-202510-0083546,2025-10-11,2025-10-28,36950,pagada
83547,20759,FAC-202511-0083547,2025-11-19,2025-11-29,31748,pagada
83549,20759,FAC-202601-0083549,2026-01-07,2026-01-18,31569,en_mora
83550,20759,FAC-202602-0083550,2026-02-16,2026-02-27,30581,pagada
83551,20759,FAC-202604-0083551,2026-04-08,2026-04-26,38890,vencida
83552,20759,FAC-202603-0083552,2026-03-04,2026-03-22,78484,vencida
83553,20759,FAC-202604-0083553,2026-04-16,2026-05-04,87353,pagada
83554,20759,FAC-202601-0083554,2026-01-03,2026-01-18,44188,pagada
83555,20760,FAC-202512-0083555,2025-12-20,2026-01-01,45754,en_mora
83556,20760,FAC-202601-0083556,2026-01-11,2026-01-29,59315,pagada
83557,20760,FAC-202603-0083557,2026-03-12,2026-03-26,59877,pagada
83558,20760,FAC-202604-0083558,2026-04-15,2026-04-26,50683,pendiente
83559,20761,FAC-202510-0083559,2025-10-16,2025-10-28,266505,pagada
83560,20761,FAC-202511-0083560,2025-11-18,2025-11-30,274957,pagada
83561,20761,FAC-202601-0083561,2026-01-15,2026-01-31,282977,pagada
83562,20761,FAC-202601-0083562,2026-01-02,2026-01-12,84749,vencida
83563,20762,FAC-202510-0083563,2025-10-10,2025-10-22,23982,pagada
83564,20762,FAC-202604-0083564,2026-04-18,2026-05-07,37840,pagada
83565,20762,FAC-202511-0083565,2025-11-08,2025-11-27,242836,pagada
83566,20762,FAC-202512-0083566,2025-12-15,2025-12-29,233135,pagada
83568,20763,FAC-202511-0083568,2025-11-11,2025-11-27,44234,en_mora
83569,20763,FAC-202601-0083569,2026-01-08,2026-01-22,39218,pagada
83570,20763,FAC-202604-0083570,2026-04-01,2026-04-20,35756,pagada
83571,20764,FAC-202510-0083571,2025-10-09,2025-10-27,106303,pagada
83572,20764,FAC-202511-0083572,2025-11-01,2025-11-15,109828,vencida
83573,20764,FAC-202601-0083573,2026-01-19,2026-01-31,105912,pendiente
83574,20764,FAC-202602-0083574,2026-02-17,2026-03-03,100494,pagada
83575,20764,FAC-202603-0083575,2026-03-02,2026-03-14,114900,pendiente
83576,20764,FAC-202510-0083576,2025-10-12,2025-10-24,63460,pagada
83578,20764,FAC-202603-0083578,2026-03-06,2026-03-25,52424,pagada
83579,20765,FAC-202603-0083579,2026-03-05,2026-03-24,66712,pendiente
83580,20766,FAC-202510-0083580,2025-10-21,2025-11-08,86756,pagada
83581,20767,FAC-202510-0083581,2025-10-24,2025-11-12,75349,vencida
83582,20767,FAC-202601-0083582,2026-01-15,2026-01-28,60978,pagada
83583,20768,FAC-202511-0083583,2025-11-03,2025-11-13,56500,pendiente
83584,20768,FAC-202603-0083584,2026-03-17,2026-03-31,58388,pagada
83585,20768,FAC-202601-0083585,2026-01-02,2026-01-16,70920,vencida
83586,20769,FAC-202601-0083586,2026-01-20,2026-01-31,65348,vencida
83587,20770,FAC-202510-0083587,2025-10-21,2025-10-31,24561,pendiente
83588,20770,FAC-202604-0083588,2026-04-09,2026-04-23,32039,pendiente
83589,20770,FAC-202510-0083589,2025-10-03,2025-10-13,31879,pagada
83590,20770,FAC-202512-0083590,2025-12-08,2025-12-24,39255,vencida
83592,20771,FAC-202512-0083592,2025-12-08,2025-12-26,29631,pagada
83593,20772,FAC-202510-0083593,2025-10-24,2025-11-10,21445,pendiente
83594,20772,FAC-202512-0083594,2025-12-02,2025-12-16,23672,pagada
83595,20772,FAC-202510-0083595,2025-10-12,2025-10-29,56359,pendiente
83596,20772,FAC-202511-0083596,2025-11-01,2025-11-18,60829,pagada
83597,20772,FAC-202512-0083597,2025-12-03,2025-12-16,61097,pagada
83598,20772,FAC-202603-0083598,2026-03-09,2026-03-19,58396,pagada
83599,20772,FAC-202604-0083599,2026-04-15,2026-05-02,54745,pagada
83600,20773,FAC-202510-0083600,2025-10-16,2025-10-31,31293,pagada
83601,20773,FAC-202510-0083601,2025-10-12,2025-10-30,250649,pagada
83602,20773,FAC-202511-0083602,2025-11-01,2025-11-18,249119,pagada
83603,20773,FAC-202602-0083603,2026-02-11,2026-02-26,239991,pagada
83604,20773,FAC-202604-0083604,2026-04-12,2026-04-28,242382,pagada
83605,20774,FAC-202510-0083605,2025-10-21,2025-11-08,166619,pagada
83606,20774,FAC-202602-0083606,2026-02-23,2026-03-06,167971,pendiente
83607,20775,FAC-202510-0083607,2025-10-12,2025-10-23,65687,pagada
83608,20775,FAC-202511-0083608,2025-11-22,2025-12-07,66713,vencida
83609,20775,FAC-202602-0083609,2026-02-17,2026-03-03,58944,pagada
83610,20775,FAC-202603-0083610,2026-03-11,2026-03-25,65994,pagada
83611,20775,FAC-202604-0083611,2026-04-02,2026-04-17,59243,pendiente
83612,20775,FAC-202604-0083612,2026-04-11,2026-04-21,163662,pagada
83614,20776,FAC-202511-0083614,2025-11-05,2025-11-19,286966,pagada
83615,20776,FAC-202601-0083615,2026-01-17,2026-02-05,282142,pagada
83616,20776,FAC-202602-0083616,2026-02-17,2026-03-07,276792,en_mora
83617,20776,FAC-202603-0083617,2026-03-23,2026-04-10,283856,en_mora
83618,20776,FAC-202512-0083618,2025-12-16,2025-12-29,32947,pagada
83619,20777,FAC-202510-0083619,2025-10-14,2025-10-24,86949,pagada
83620,20777,FAC-202511-0083620,2025-11-22,2025-12-04,76031,pagada
83621,20777,FAC-202603-0083621,2026-03-24,2026-04-08,76794,pagada
83622,20778,FAC-202602-0083622,2026-02-21,2026-03-05,276076,vencida
83623,20779,FAC-202510-0083623,2025-10-24,2025-11-05,94631,pagada
83624,20779,FAC-202512-0083624,2025-12-01,2025-12-13,81937,pagada
83625,20780,FAC-202512-0083625,2025-12-13,2025-12-30,82760,pagada
83626,20780,FAC-202601-0083626,2026-01-07,2026-01-24,90936,pagada
83627,20780,FAC-202510-0083627,2025-10-19,2025-11-05,300606,pagada
83628,20780,FAC-202603-0083628,2026-03-05,2026-03-15,151553,pagada
83630,20781,FAC-202511-0083630,2025-11-22,2025-12-06,54310,pagada
83631,20781,FAC-202603-0083631,2026-03-17,2026-03-28,63435,en_mora
83632,20781,FAC-202512-0083632,2025-12-23,2026-01-08,218441,pagada
83633,20781,FAC-202601-0083633,2026-01-10,2026-01-25,210638,pagada
83635,20781,FAC-202604-0083635,2026-04-12,2026-04-28,221437,en_mora
83636,20782,FAC-202603-0083636,2026-03-11,2026-03-26,59555,pagada
83637,20783,FAC-202510-0083637,2025-10-07,2025-10-17,241520,pagada
83638,20783,FAC-202603-0083638,2026-03-24,2026-04-03,239178,pendiente
83639,20784,FAC-202510-0083639,2025-10-15,2025-10-28,101621,pagada
83640,20784,FAC-202511-0083640,2025-11-20,2025-12-02,110367,pagada
83641,20785,FAC-202510-0083641,2025-10-15,2025-11-03,30946,pagada
83642,20785,FAC-202512-0083642,2025-12-18,2025-12-31,46863,pagada
83643,20785,FAC-202510-0083643,2025-10-02,2025-10-13,89567,pagada
83644,20785,FAC-202602-0083644,2026-02-11,2026-02-24,86642,pagada
83645,20786,FAC-202510-0083645,2025-10-15,2025-11-03,126860,pagada
83646,20786,FAC-202511-0083646,2025-11-03,2025-11-19,131473,pagada
83647,20786,FAC-202512-0083647,2025-12-03,2025-12-15,129217,en_mora
83648,20786,FAC-202601-0083648,2026-01-16,2026-01-28,117304,vencida
83649,20786,FAC-202604-0083649,2026-04-19,2026-05-02,120800,pagada
83650,20786,FAC-202510-0083650,2025-10-05,2025-10-21,272936,pagada
83651,20786,FAC-202511-0083651,2025-11-20,2025-12-05,272342,pagada
83652,20786,FAC-202601-0083652,2026-01-17,2026-01-29,260627,pagada
83653,20787,FAC-202510-0083653,2025-10-08,2025-10-18,148983,pagada
83654,20787,FAC-202511-0083654,2025-11-14,2025-11-25,157287,pagada
83655,20787,FAC-202601-0083655,2026-01-23,2026-02-03,151828,pagada
83656,20787,FAC-202602-0083656,2026-02-19,2026-03-02,161232,en_mora
83658,20788,FAC-202604-0083658,2026-04-19,2026-05-01,104997,vencida
83659,20788,FAC-202510-0083659,2025-10-11,2025-10-29,86957,en_mora
83660,20788,FAC-202512-0083660,2025-12-06,2025-12-25,97880,pagada
83661,20788,FAC-202601-0083661,2026-01-05,2026-01-24,89591,pendiente
83662,20789,FAC-202510-0083662,2025-10-17,2025-11-04,79087,pagada
83663,20789,FAC-202511-0083663,2025-11-18,2025-11-28,82776,pendiente
83664,20789,FAC-202601-0083664,2026-01-20,2026-02-01,76191,pagada
83665,20789,FAC-202603-0083665,2026-03-22,2026-04-07,64445,pagada
83666,20791,FAC-202512-0083666,2025-12-14,2025-12-24,62344,pagada
83667,20791,FAC-202601-0083667,2026-01-17,2026-01-31,59718,vencida
83668,20791,FAC-202603-0083668,2026-03-21,2026-04-05,59043,pagada
83669,20791,FAC-202604-0083669,2026-04-08,2026-04-22,67521,pagada
83670,20791,FAC-202512-0083670,2025-12-08,2025-12-25,33277,pagada
83671,20791,FAC-202602-0083671,2026-02-20,2026-03-03,39408,pagada
83672,20791,FAC-202604-0083672,2026-04-22,2026-05-05,37355,pagada
83673,20791,FAC-202601-0083673,2026-01-15,2026-02-02,20266,pagada
83674,20791,FAC-202603-0083674,2026-03-15,2026-03-26,31310,pagada
83675,20791,FAC-202512-0083675,2025-12-19,2026-01-03,20048,pendiente
83676,20791,FAC-202602-0083676,2026-02-09,2026-02-21,32500,pagada
83677,20791,FAC-202604-0083677,2026-04-02,2026-04-14,28646,pagada
83678,20792,FAC-202510-0083678,2025-10-15,2025-11-02,305259,pagada
83679,20792,FAC-202512-0083679,2025-12-09,2025-12-27,312305,pagada
83680,20793,FAC-202510-0083680,2025-10-14,2025-11-02,16054,pagada
83681,20793,FAC-202602-0083681,2026-02-20,2026-03-03,20951,pendiente
83683,20794,FAC-202601-0083683,2026-01-13,2026-01-23,41958,en_mora
83684,20794,FAC-202603-0083684,2026-03-03,2026-03-19,44023,pagada
83685,20794,FAC-202604-0083685,2026-04-16,2026-05-04,38882,pendiente
83687,20794,FAC-202604-0083687,2026-04-24,2026-05-12,40035,vencida
83688,20795,FAC-202510-0083688,2025-10-05,2025-10-22,40472,pagada
83689,20795,FAC-202602-0083689,2026-02-23,2026-03-10,40771,pagada
83690,20796,FAC-202510-0083690,2025-10-22,2025-11-07,49981,pagada
83691,20797,FAC-202510-0083691,2025-10-14,2025-10-27,51397,pagada
83692,20797,FAC-202511-0083692,2025-11-09,2025-11-22,63587,pagada
83693,20797,FAC-202601-0083693,2026-01-01,2026-01-20,47076,vencida
83694,20797,FAC-202603-0083694,2026-03-18,2026-04-05,51787,pendiente
83695,20797,FAC-202601-0083695,2026-01-13,2026-01-27,38428,pendiente
