"id_llamada","id_cliente","id_agente","id_departamento","id_caso","id_tipo_servicio","id_motivo","id_resultado","tipo_llamada","fecha_hora_inicio","fecha_hora_fin","duracion_segundos","tiempo_espera_segundos","canal","requiere_seguimiento"
"17305","23225","107","2","8762","2","4","2","entrante","2026-03-10 23:04:52","2026-03-10 23:12:39","467","51","telefono","1"
"45164","29180","39","2","22997","2","4","6","entrante","2026-03-10 23:08:03","2026-03-10 23:18:44","641","152","voip","1"
"49831","21225","97","5","25322","5","14","3","entrante","2026-03-10 23:18:27","2026-03-10 23:23:34","307","72","telefono","1"
"51268","10648","175","1","26063","1","3","3","entrante","2026-03-10 23:22:21","2026-03-10 23:28:36","375","168","voip","1"
"90728","7022","155","5","","5","15","1","entrante","2026-03-10 23:25:47","2026-03-10 23:29:26","219","75","telefono","0"
"41721","5017","27","1","21260","1","3","1","entrante","2026-03-10 23:34:13","2026-03-10 23:38:32","259","76","telefono","0"
"54294","22383","162","5","27586","5","14","3","entrante","2026-03-10 23:35:41","2026-03-10 23:40:29","288","100","voip","1"
"40896","15635","118","3","20822","3","7","1","entrante","2026-03-10 23:39:35","2026-03-10 23:44:53","318","36","campana","0"
"30052","16871","61","2","15253","2","4","3","entrante","2026-03-10 23:46:49","2026-03-10 23:53:17","388","137","telefono","1"
"82766","6086","3","2","","2","6","1","entrante","2026-03-10 23:51:12","2026-03-11 00:02:00","648","91","telefono","0"
"74359","7821","167","5","","5","14","1","entrante","2026-03-11 00:05:37","2026-03-11 00:10:53","316","128","telefono","0"
"25103","13126","8","5","12730","5","15","1","entrante","2026-03-11 00:21:56","2026-03-11 00:26:29","273","41","telefono","0"
"106972","27285","106","3","","3","9","6","saliente","2026-03-11 00:30:30","2026-03-11 00:33:34","184","43","campana","1"
"35469","4626","165","5","18050","5","13","3","entrante","2026-03-11 00:30:58","2026-03-11 00:33:13","135","56","telefono","1"
"53082","12288","158","1","26975","1","1","3","entrante","2026-03-11 00:35:23","2026-03-11 00:40:03","280","54","telefono","1"
"38736","5069","17","5","19728","5","13","1","entrante","2026-03-11 00:43:26","2026-03-11 00:49:08","342","76","voip","0"
"39706","419","142","1","20232","1","3","1","entrante","2026-03-11 00:52:39","2026-03-11 00:56:35","236","48","telefono","0"
"47909","11537","137","5","24386","5","14","1","entrante","2026-03-11 00:58:43","2026-03-11 01:03:55","312","93","telefono","0"
"9197","1214","104","5","4654","5","15","3","entrante","2026-03-11 01:07:07","2026-03-11 01:11:42","275","0","telefono","1"
"11711","29114","152","1","5929","1","3","3","entrante","2026-03-11 01:13:40","2026-03-11 01:19:45","365","50","telefono","1"
"67562","20783","51","5","","5","15","1","entrante","2026-03-11 01:45:20","2026-03-11 01:52:51","451","93","telefono","0"
"28262","14827","40","1","14334","1","2","3","entrante","2026-03-11 01:47:15","2026-03-11 01:56:54","579","59","telefono","1"
"50756","22790","153","3","25809","3","9","1","entrante","2026-03-11 02:10:27","2026-03-11 02:12:56","149","126","telefono","0"
"36572","2129","35","4","18619","4","10","7","saliente","2026-03-11 02:11:05","2026-03-11 02:15:06","241","61","telefono","0"
"51200","22586","31","4","26028","4","12","3","saliente","2026-03-11 02:14:36","2026-03-11 02:17:44","188","72","telefono","1"
"86452","24311","36","5","","5","14","1","entrante","2026-03-11 02:14:49","2026-03-11 02:17:26","157","102","voip","0"
"61091","5465","88","3","","3","9","1","entrante","2026-03-11 02:15:21","2026-03-11 02:18:39","198","109","telefono","0"
"5078","15991","9","3","2570","3","9","1","entrante","2026-03-11 02:18:34","2026-03-11 02:20:15","101","39","campana","0"
"14041","24694","104","5","7104","5","14","1","entrante","2026-03-11 02:31:54","2026-03-11 02:34:50","176","18","telefono","0"
"18952","16909","158","1","9623","1","3","3","entrante","2026-03-11 02:33:21","2026-03-11 02:36:19","178","0","voip","1"
"62400","6445","104","5","","5","14","3","entrante","2026-03-11 02:46:57","2026-03-11 02:50:17","200","66","telefono","1"
"44204","18021","70","2","22477","2","6","6","entrante","2026-03-11 02:47:51","2026-03-11 02:53:30","339","201","voip","1"
"18784","8865","167","5","9532","5","13","3","entrante","2026-03-11 02:51:13","2026-03-11 02:55:54","281","15","telefono","1"
"27724","14023","176","2","14060","2","5","3","entrante","2026-03-11 03:01:28","2026-03-11 03:11:19","591","143","telefono","1"
"59200","4194","73","2","","2","6","1","entrante","2026-03-11 03:07:02","2026-03-11 03:13:35","393","64","telefono","0"
"89522","27423","21","1","","1","3","1","entrante","2026-03-11 03:07:07","2026-03-11 03:13:12","365","49","telefono","0"
"52387","23899","179","2","26641","2","5","2","entrante","2026-03-11 03:18:42","2026-03-11 03:25:15","393","133","telefono","1"
"37520","4001","162","5","19121","5","15","6","entrante","2026-03-11 03:18:44","2026-03-11 03:25:36","412","142","telefono","1"
"17419","3388","155","5","8818","5","14","2","entrante","2026-03-11 03:19:17","2026-03-11 03:22:35","198","105","telefono","1"
"36755","21082","124","2","18708","2","4","2","entrante","2026-03-11 03:19:40","2026-03-11 03:33:30","830","90","voip","1"
"51302","19140","21","1","26084","1","2","1","entrante","2026-03-11 03:33:23","2026-03-11 03:37:59","276","75","telefono","0"
"57030","3910","61","2","28966","2","6","2","entrante","2026-03-11 03:36:50","2026-03-11 03:49:33","763","78","telefono","1"
"19670","14714","124","2","9986","2","4","2","entrante","2026-03-11 03:39:57","2026-03-11 03:47:05","428","53","telefono","1"
"20147","23744","130","1","10220","1","2","1","entrante","2026-03-11 03:46:29","2026-03-11 03:50:57","268","87","campana","0"
"109650","13917","149","3","","3","7","1","entrante","2026-03-11 03:55:24","2026-03-11 03:58:42","198","24","telefono","0"
"37465","225","25","1","19094","1","2","6","entrante","2026-03-11 04:14:58","2026-03-11 04:19:37","279","35","telefono","1"
"49468","2042","168","3","25145","3","8","3","entrante","2026-03-11 04:24:25","2026-03-11 04:30:25","360","109","telefono","1"
"50678","23851","55","2","25769","2","5","2","entrante","2026-03-11 04:26:55","2026-03-11 04:36:14","559","104","campana","1"
"19460","637","131","1","9876","1","3","3","entrante","2026-03-11 04:34:20","2026-03-11 04:38:08","228","60","telefono","1"
"52205","8325","174","2","26546","2","5","3","entrante","2026-03-11 04:44:17","2026-03-11 04:51:45","448","103","telefono","1"
"30639","8322","171","2","15552","2","5","2","entrante","2026-03-11 04:45:20","2026-03-11 04:51:02","342","67","voip","1"
"48183","9608","162","5","24516","5","14","3","entrante","2026-03-11 04:45:39","2026-03-11 04:49:19","220","65","telefono","1"
"10921","12607","","2","5528","2","4","4","entrante","2026-03-11 04:51:11","2026-03-11 04:52:59","108","55","telefono","0"
"27283","14753","97","5","13842","5","14","3","entrante","2026-03-11 05:10:21","2026-03-11 05:15:45","324","186","voip","1"
"61063","14690","152","1","","1","2","1","entrante","2026-03-11 05:27:19","2026-03-11 05:30:20","181","109","voip","0"
"102315","389","2","5","","5","14","1","entrante","2026-03-11 05:34:21","2026-03-11 05:37:30","189","114","voip","0"
"54352","25760","71","2","27615","2","5","6","entrante","2026-03-11 05:36:17","2026-03-11 05:48:54","757","31","campana","1"
"99843","26803","51","5","","5","13","3","entrante","2026-03-11 05:38:09","2026-03-11 05:41:32","203","104","voip","1"
"28275","17115","164","2","14340","2","4","3","entrante","2026-03-11 05:56:24","2026-03-11 06:06:33","609","101","voip","1"
"73609","8862","135","5","","5","13","1","entrante","2026-03-11 05:56:38","2026-03-11 06:02:40","362","96","telefono","0"
"73408","5799","52","2","","2","4","1","saliente","2026-03-11 05:59:47","2026-03-11 06:06:06","379","71","telefono","0"
"49144","4736","151","2","24981","2","6","3","entrante","2026-03-11 06:02:09","2026-03-11 06:13:30","681","110","telefono","1"
"74636","3259","78","1","","1","2","1","entrante","2026-03-11 06:04:45","2026-03-11 06:08:40","235","83","telefono","0"
"55225","2464","9","3","28067","3","8","1","entrante","2026-03-11 06:09:09","2026-03-11 06:15:59","410","72","telefono","0"
"34840","11807","145","1","17726","1","2","1","entrante","2026-03-11 06:14:17","2026-03-11 06:17:24","187","93","telefono","0"
"120342","26332","141","4","","4","11","1","entrante","2026-03-11 06:27:39","2026-03-11 06:30:22","163","22","voip","0"
"81142","8444","133","1","","1","2","1","entrante","2026-03-11 06:34:11","2026-03-11 06:36:15","124","75","telefono","0"
"51883","5280","10","2","26378","2","6","2","entrante","2026-03-11 06:48:00","2026-03-11 06:56:00","480","76","campana","1"
"39940","2930","17","5","20351","5","15","3","entrante","2026-03-11 06:48:46","2026-03-11 06:52:34","228","92","telefono","1"
"60507","26522","64","2","","2","5","1","saliente","2026-03-11 06:50:39","2026-03-11 06:55:39","300","76","telefono","0"
"70780","17965","80","1","","1","3","3","saliente","2026-03-11 06:50:44","2026-03-11 06:54:47","243","10","voip","1"
"67002","10665","135","5","","5","13","1","entrante","2026-03-11 06:52:08","2026-03-11 06:55:22","194","125","telefono","0"
"94775","11404","103","2","","2","4","1","entrante","2026-03-11 06:56:45","2026-03-11 07:04:05","440","89","telefono","0"
"39610","24850","169","5","20186","5","13","1","entrante","2026-03-11 07:01:33","2026-03-11 07:06:23","290","0","voip","0"
"82410","28646","31","4","","4","10","3","saliente","2026-03-11 07:08:17","2026-03-11 07:13:48","331","56","telefono","1"
"52122","9997","63","5","26501","5","15","6","entrante","2026-03-11 07:08:41","2026-03-11 07:14:00","319","140","telefono","1"
"40300","7137","32","5","20535","5","14","3","entrante","2026-03-11 07:09:59","2026-03-11 07:11:37","98","185","campana","1"
"109153","28700","122","1","","1","2","1","entrante","2026-03-11 07:10:05","2026-03-11 07:13:57","232","69","voip","0"
"103210","19302","42","2","","2","4","1","entrante","2026-03-11 07:13:27","2026-03-11 07:18:46","319","84","telefono","0"
"76932","12997","36","5","","5","15","1","entrante","2026-03-11 07:14:22","2026-03-11 07:19:38","316","39","voip","0"
"30503","25901","11","2","15484","2","4","3","entrante","2026-03-11 07:18:13","2026-03-11 07:23:56","343","87","telefono","1"
"62676","26355","125","1","","1","1","1","saliente","2026-03-11 07:20:48","2026-03-11 07:23:04","136","53","campana","0"
"30391","17260","117","2","15431","2","6","3","entrante","2026-03-11 07:21:24","2026-03-11 07:29:46","502","95","telefono","1"
"73823","2127","106","3","","3","8","1","entrante","2026-03-11 07:28:09","2026-03-11 07:30:40","151","90","voip","0"
"104135","12485","112","2","","2","6","1","entrante","2026-03-11 07:28:40","2026-03-11 07:40:06","686","101","telefono","0"
"85999","10788","123","3","","3","9","1","entrante","2026-03-11 07:29:40","2026-03-11 07:32:31","171","69","telefono","0"
"40715","9450","116","2","20741","2","4","3","entrante","2026-03-11 07:30:42","2026-03-11 07:35:07","265","99","campana","1"
"22055","9034","26","5","11181","5","14","6","entrante","2026-03-11 07:33:07","2026-03-11 07:38:25","318","130","telefono","1"
"101578","17000","150","1","","1","2","1","saliente","2026-03-11 07:34:22","2026-03-11 07:37:36","194","71","voip","0"
"68942","9743","2","5","","5","13","3","entrante","2026-03-11 07:37:29","2026-03-11 07:39:35","126","73","telefono","1"
"100257","10207","5","3","","3","7","1","saliente","2026-03-11 07:38:59","2026-03-11 07:42:37","218","73","voip","0"
"94690","2283","16","4","","4","10","1","saliente","2026-03-11 07:42:32","2026-03-11 07:44:42","130","22","telefono","0"
"35126","27717","161","3","17870","3","9","6","entrante","2026-03-11 07:43:37","2026-03-11 07:48:15","278","47","telefono","1"
"63909","10324","","5","","5","14","5","entrante","2026-03-11 07:44:11","2026-03-11 07:44:36","25","155","telefono","0"
"65927","13043","","5","","5","14","5","saliente","2026-03-11 07:47:00","2026-03-11 07:47:53","53","61","telefono","0"
"100537","7208","177","5","","5","14","1","saliente","2026-03-11 07:50:40","2026-03-11 07:53:21","161","58","voip","0"
"18042","3618","132","1","9132","1","2","1","entrante","2026-03-11 07:52:00","2026-03-11 07:58:00","360","178","telefono","0"
"61167","28591","129","1","","1","2","6","entrante","2026-03-11 07:52:31","2026-03-11 07:57:37","306","88","telefono","1"
"4116","3074","","5","2090","5","14","4","entrante","2026-03-11 07:52:49","2026-03-11 07:53:19","30","63","telefono","0"
"41067","17177","107","2","20916","2","4","2","entrante","2026-03-11 07:53:50","2026-03-11 07:59:06","316","58","telefono","1"
"90868","26430","33","2","","2","6","3","entrante","2026-03-11 07:54:08","2026-03-11 08:00:57","409","74","voip","1"
"88615","16841","104","5","","5","13","1","entrante","2026-03-11 07:55:02","2026-03-11 07:58:30","208","116","voip","0"
"112476","12350","37","1","","1","3","3","entrante","2026-03-11 07:57:42","2026-03-11 08:00:10","148","72","telefono","1"
"63639","11135","157","3","","3","7","1","saliente","2026-03-11 07:58:36","2026-03-11 08:01:24","168","24","telefono","0"
"99948","5048","126","5","","5","13","3","entrante","2026-03-11 07:58:39","2026-03-11 08:02:31","232","102","telefono","1"
"107727","28764","170","1","","1","1","1","entrante","2026-03-11 08:01:08","2026-03-11 08:03:56","168","99","telefono","0"
"57272","24107","42","2","","2","5","6","entrante","2026-03-11 08:05:09","2026-03-11 08:11:35","386","134","voip","1"
"95775","15110","118","3","","3","8","1","entrante","2026-03-11 08:06:55","2026-03-11 08:11:05","250","27","telefono","0"
"2424","16136","25","1","1235","1","1","6","entrante","2026-03-11 08:07:42","2026-03-11 08:13:26","344","100","telefono","1"
"103122","24540","21","1","","1","1","3","saliente","2026-03-11 08:07:49","2026-03-11 08:10:16","147","27","voip","1"
"34412","15192","","3","17511","3","8","4","entrante","2026-03-11 08:11:40","2026-03-11 08:12:30","50","18","telefono","0"
"43810","4255","53","1","22281","1","2","1","entrante","2026-03-11 08:12:10","2026-03-11 08:17:09","299","71","voip","0"
"70839","27341","168","3","","3","8","1","entrante","2026-03-11 08:13:28","2026-03-11 08:16:30","182","96","telefono","0"
"76935","21980","147","5","","5","15","1","entrante","2026-03-11 08:14:07","2026-03-11 08:16:23","136","70","telefono","0"
"7225","4540","","1","3662","1","2","4","entrante","2026-03-11 08:15:52","2026-03-11 08:16:45","53","2","telefono","0"
"36522","4577","104","5","18592","5","14","3","entrante","2026-03-11 08:15:58","2026-03-11 08:21:31","333","134","telefono","1"
"66751","19206","112","2","","2","5","1","saliente","2026-03-11 08:16:18","2026-03-11 08:31:14","896","45","telefono","0"
"96247","16303","31","4","","4","10","6","saliente","2026-03-11 08:17:03","2026-03-11 08:20:34","211","60","telefono","1"
"17947","23374","23","2","9083","2","6","2","entrante","2026-03-11 08:21:01","2026-03-11 08:29:18","497","126","telefono","1"
"105862","29033","75","5","","5","15","6","entrante","2026-03-11 08:21:13","2026-03-11 08:24:00","167","104","voip","1"
"46230","8188","","4","23526","4","10","4","saliente","2026-03-11 08:21:37","2026-03-11 08:21:58","21","0","campana","0"
"11820","10714","102","4","5985","4","12","6","entrante","2026-03-11 08:23:39","2026-03-11 08:25:45","126","0","telefono","1"
"60603","22844","148","1","","1","3","1","entrante","2026-03-11 08:23:43","2026-03-11 08:25:58","135","141","telefono","0"
"81743","28739","79","3","","3","7","1","entrante","2026-03-11 08:24:57","2026-03-11 08:28:46","229","40","telefono","0"
"73531","7225","169","5","","5","15","1","entrante","2026-03-11 08:25:19","2026-03-11 08:31:51","392","103","campana","0"
"5386","14789","149","3","2718","3","9","3","entrante","2026-03-11 08:27:23","2026-03-11 08:30:05","162","53","voip","1"
"94231","26642","79","3","","3","8","7","saliente","2026-03-11 08:28:45","2026-03-11 08:31:12","147","10","telefono","0"
"116503","5707","","2","","2","5","4","saliente","2026-03-11 08:28:57","2026-03-11 08:30:05","68","97","telefono","0"
"70359","29585","48","4","","4","10","1","saliente","2026-03-11 08:30:03","2026-03-11 08:31:30","87","60","telefono","0"
"102395","5532","132","1","","1","3","1","entrante","2026-03-11 08:30:17","2026-03-11 08:35:25","308","93","telefono","0"
"97724","9380","142","1","","1","1","1","saliente","2026-03-11 08:30:55","2026-03-11 08:33:14","139","25","telefono","0"
"81215","5055","179","2","","2","4","1","entrante","2026-03-11 08:30:58","2026-03-11 08:38:09","431","137","telefono","0"
"120221","23902","37","1","","1","1","1","entrante","2026-03-11 08:31:58","2026-03-11 08:35:09","191","50","voip","0"
"81619","4871","","1","","1","2","4","entrante","2026-03-11 08:32:36","2026-03-11 08:33:35","59","51","telefono","0"
"85351","27585","63","5","","5","15","6","saliente","2026-03-11 08:34:14","2026-03-11 08:36:27","133","83","telefono","1"
"74198","1871","95","1","","1","1","6","saliente","2026-03-11 08:36:37","2026-03-11 08:42:13","336","24","telefono","1"
"72590","848","81","3","","3","9","7","entrante","2026-03-11 08:36:51","2026-03-11 08:42:01","310","33","telefono","0"
"64308","21459","17","5","","5","15","1","entrante","2026-03-11 08:37:21","2026-03-11 08:39:14","113","114","telefono","0"
"94146","18647","22","5","","5","14","3","entrante","2026-03-11 08:39:15","2026-03-11 08:41:50","155","83","telefono","1"
"91363","5945","179","2","","2","5","1","entrante","2026-03-11 08:39:22","2026-03-11 08:48:42","560","128","voip","0"
"200","4034","160","2","92","2","5","2","entrante","2026-03-11 08:39:34","2026-03-11 08:48:13","519","84","telefono","1"
"2981","8211","169","5","1530","5","14","1","entrante","2026-03-11 08:41:53","2026-03-11 08:46:33","280","50","telefono","0"
"102355","13130","81","3","","3","7","1","entrante","2026-03-11 08:42:16","2026-03-11 08:46:58","282","0","telefono","0"
"117957","25130","153","3","","3","9","6","entrante","2026-03-11 08:43:54","2026-03-11 08:47:15","201","83","telefono","1"
"90753","20764","57","5","","5","13","1","saliente","2026-03-11 08:44:03","2026-03-11 08:47:48","225","87","voip","0"
"43102","20142","80","1","21945","1","3","1","entrante","2026-03-11 08:44:07","2026-03-11 08:49:27","320","142","telefono","0"
"110662","15793","125","1","","1","3","3","saliente","2026-03-11 08:44:41","2026-03-11 08:47:10","149","57","telefono","1"
"87138","28764","80","1","","1","3","1","entrante","2026-03-11 08:45:39","2026-03-11 08:48:56","197","55","telefono","0"
"62123","26067","28","4","","4","12","1","saliente","2026-03-11 08:46:41","2026-03-11 08:53:23","402","81","voip","0"
"27558","22108","97","5","13977","5","14","2","entrante","2026-03-11 08:48:01","2026-03-11 08:53:25","324","138","voip","1"
"57805","1133","94","1","","1","3","1","entrante","2026-03-11 08:48:26","2026-03-11 08:52:01","215","40","voip","0"
"93376","26601","113","4","","4","11","1","saliente","2026-03-11 08:48:33","2026-03-11 08:50:41","128","60","telefono","0"
"13659","4198","","3","6919","3","9","4","entrante","2026-03-11 08:49:53","2026-03-11 08:50:18","25","0","voip","0"
"59058","16600","49","1","","1","3","3","saliente","2026-03-11 08:50:25","2026-03-11 08:53:01","156","122","telefono","1"
"17201","18920","26","5","8713","5","14","1","entrante","2026-03-11 08:50:54","2026-03-11 08:55:36","282","28","telefono","0"
"124135","10303","62","1","","1","1","1","entrante","2026-03-11 08:51:45","2026-03-11 08:55:13","208","54","telefono","0"
"58412","5196","46","2","","2","5","1","entrante","2026-03-11 08:53:51","2026-03-11 09:00:55","424","137","telefono","0"
"122734","21477","34","3","","3","7","1","saliente","2026-03-11 08:55:07","2026-03-11 08:58:34","207","71","telefono","0"
"25176","22953","33","2","12773","2","6","2","entrante","2026-03-11 08:56:45","2026-03-11 09:02:08","323","130","voip","1"
"83956","689","42","2","","2","4","1","entrante","2026-03-11 08:57:18","2026-03-11 09:05:21","483","160","telefono","0"
"70951","19408","83","3","","3","8","1","entrante","2026-03-11 08:58:34","2026-03-11 09:02:56","262","51","telefono","0"
"105168","4401","22","5","","5","15","1","entrante","2026-03-11 09:00:13","2026-03-11 09:05:02","289","84","telefono","0"
"118631","14894","71","2","","2","4","6","entrante","2026-03-11 09:02:11","2026-03-11 09:10:18","487","78","telefono","1"
"111822","13559","101","3","","3","7","7","entrante","2026-03-11 09:02:41","2026-03-11 09:05:47","186","115","telefono","0"
"105767","16836","69","5","","5","15","3","saliente","2026-03-11 09:03:11","2026-03-11 09:06:03","172","77","voip","1"
"17493","9431","","1","8858","1","3","4","entrante","2026-03-11 09:03:23","2026-03-11 09:04:02","39","84","telefono","0"
"69394","28811","111","5","","5","14","1","saliente","2026-03-11 09:04:09","2026-03-11 09:07:43","214","56","telefono","0"
"19781","29866","26","5","10044","5","14","1","entrante","2026-03-11 09:04:57","2026-03-11 09:10:53","356","106","campana","0"
"45245","18469","118","3","23037","3","7","3","entrante","2026-03-11 09:07:11","2026-03-11 09:12:26","315","62","telefono","1"
"116262","21226","8","5","","5","15","1","entrante","2026-03-11 09:07:28","2026-03-11 09:13:23","355","97","telefono","0"
"76074","617","85","1","","1","3","6","entrante","2026-03-11 09:07:55","2026-03-11 09:09:47","112","71","telefono","1"
"107838","18538","137","5","","5","15","1","entrante","2026-03-11 09:08:45","2026-03-11 09:12:01","196","95","telefono","0"
"62312","26524","107","2","","2","6","1","entrante","2026-03-11 09:09:09","2026-03-11 09:14:52","343","50","telefono","0"
"91961","12551","94","1","","1","1","1","entrante","2026-03-11 09:10:42","2026-03-11 09:17:15","393","50","telefono","0"
"46598","10119","18","2","23714","2","5","2","entrante","2026-03-11 09:12:16","2026-03-11 09:19:35","439","182","voip","1"
"34357","5894","180","2","17484","2","4","3","entrante","2026-03-11 09:13:50","2026-03-11 09:28:33","883","116","telefono","1"
"79125","15087","122","1","","1","3","3","saliente","2026-03-11 09:16:20","2026-03-11 09:20:10","230","100","telefono","1"
"35999","26202","66","3","18318","3","8","1","entrante","2026-03-11 09:18:09","2026-03-11 09:20:26","137","11","voip","0"
"37142","16892","71","2","18919","2","5","1","entrante","2026-03-11 09:18:39","2026-03-11 09:29:43","664","89","telefono","0"
"41109","7670","101","3","20942","3","7","3","entrante","2026-03-11 09:18:48","2026-03-11 09:21:37","169","119","telefono","1"
"96613","11190","","1","","1","2","5","saliente","2026-03-11 09:18:57","2026-03-11 09:19:50","53","122","telefono","0"
"42060","3875","70","2","21426","2","4","3","entrante","2026-03-11 09:19:43","2026-03-11 09:24:01","258","56","voip","1"
"87922","11695","135","5","","5","14","1","entrante","2026-03-11 09:20:55","2026-03-11 09:27:18","383","67","telefono","0"
"25993","1928","114","3","13205","3","9","2","entrante","2026-03-11 09:20:57","2026-03-11 09:24:06","189","23","telefono","1"
"68502","26741","177","5","","5","13","6","entrante","2026-03-11 09:22:37","2026-03-11 09:24:44","127","64","voip","1"
"54079","6954","7","1","27481","1","3","1","entrante","2026-03-11 09:24:28","2026-03-11 09:32:48","500","26","voip","0"
"59216","17596","50","4","","4","12","1","entrante","2026-03-11 09:24:31","2026-03-11 09:28:51","260","28","telefono","0"
"90530","4728","137","5","","5","14","1","entrante","2026-03-11 09:25:57","2026-03-11 09:29:31","214","89","telefono","0"
"80064","29376","","5","","5","13","4","entrante","2026-03-11 09:26:26","2026-03-11 09:26:53","27","59","voip","0"
"14654","26198","44","2","7409","2","4","1","entrante","2026-03-11 09:26:36","2026-03-11 09:36:01","565","112","voip","0"
"12380","15734","144","5","6261","5","13","1","entrante","2026-03-11 09:26:41","2026-03-11 09:29:14","153","123","telefono","0"
"48416","28240","160","2","24624","2","4","3","entrante","2026-03-11 09:28:13","2026-03-11 09:41:12","779","134","voip","1"
"79561","18262","155","5","","5","13","1","entrante","2026-03-11 09:28:23","2026-03-11 09:30:42","139","74","campana","0"
"105167","29620","165","5","","5","15","1","entrante","2026-03-11 09:28:41","2026-03-11 09:31:42","181","78","telefono","0"
"94696","16317","4","5","","5","13","1","saliente","2026-03-11 09:29:20","2026-03-11 09:32:52","212","148","voip","0"
"78509","19505","144","5","","5","15","3","saliente","2026-03-11 09:30:57","2026-03-11 09:33:45","168","52","telefono","1"
"93861","24467","137","5","","5","13","1","entrante","2026-03-11 09:31:11","2026-03-11 09:34:28","197","108","telefono","0"
"62188","22857","53","1","","1","3","6","entrante","2026-03-11 09:33:38","2026-03-11 09:36:17","159","62","voip","1"
"48370","29057","176","2","24603","2","4","1","entrante","2026-03-11 09:33:38","2026-03-11 09:47:07","809","106","telefono","0"
"68213","5410","147","5","","5","13","1","entrante","2026-03-11 09:33:48","2026-03-11 09:36:42","174","109","voip","0"
"53532","14403","25","1","27196","1","3","1","entrante","2026-03-11 09:34:35","2026-03-11 09:40:27","352","45","telefono","0"
"124325","6723","26","5","","5","15","1","entrante","2026-03-11 09:36:15","2026-03-11 09:39:05","170","60","voip","0"
"48547","11980","19","2","24689","2","6","2","entrante","2026-03-11 09:36:48","2026-03-11 09:56:38","1190","117","voip","1"
"100781","2381","99","1","","1","2","1","entrante","2026-03-11 09:37:27","2026-03-11 09:41:30","243","67","voip","0"
"36080","18333","20","2","18363","2","6","1","entrante","2026-03-11 09:37:29","2026-03-11 09:42:33","304","144","telefono","0"
"106255","11251","","1","","1","2","4","entrante","2026-03-11 09:39:16","2026-03-11 09:40:01","45","100","telefono","0"
"109709","17287","109","4","","4","12","1","saliente","2026-03-11 09:39:19","2026-03-11 09:41:23","124","111","telefono","0"
"76776","2211","75","5","","5","14","6","entrante","2026-03-11 09:40:08","2026-03-11 09:45:42","334","64","telefono","1"
"43111","6234","175","1","21947","1","1","6","entrante","2026-03-11 09:40:15","2026-03-11 09:45:38","323","73","voip","1"
"72248","24200","29","2","","2","6","1","entrante","2026-03-11 09:41:48","2026-03-11 09:48:32","404","136","telefono","0"
"48071","4213","61","2","24464","2","6","3","entrante","2026-03-11 09:42:02","2026-03-11 09:51:44","582","120","telefono","1"
"35042","19538","98","2","17827","2","6","6","entrante","2026-03-11 09:43:32","2026-03-11 09:49:46","374","212","telefono","1"
"17256","9080","96","3","8736","3","9","7","entrante","2026-03-11 09:44:35","2026-03-11 09:49:36","301","121","telefono","0"
"114458","8565","25","1","","1","2","1","entrante","2026-03-11 09:44:37","2026-03-11 09:52:21","464","94","campana","0"
"18807","12504","10","2","9543","2","4","2","entrante","2026-03-11 09:45:27","2026-03-11 09:55:07","580","56","telefono","1"
"80598","27053","26","5","","5","13","6","entrante","2026-03-11 09:45:41","2026-03-11 09:48:27","166","58","telefono","1"
"73589","18716","54","4","","4","10","6","saliente","2026-03-11 09:45:49","2026-03-11 09:51:11","322","48","telefono","1"
"39718","29236","143","2","20237","2","5","3","entrante","2026-03-11 09:46:56","2026-03-11 09:53:44","408","164","telefono","1"
"32199","9694","104","5","16368","5","15","3","entrante","2026-03-11 09:47:35","2026-03-11 09:52:44","309","130","campana","1"
"62141","11296","132","1","","1","1","1","saliente","2026-03-11 09:48:23","2026-03-11 09:51:12","169","100","telefono","0"
"100346","828","57","5","","5","13","1","entrante","2026-03-11 09:48:49","2026-03-11 09:53:36","287","91","telefono","0"
"44180","20985","169","5","22466","5","15","3","entrante","2026-03-11 09:49:44","2026-03-11 09:54:50","306","145","telefono","1"
"102431","5014","153","3","","3","8","1","entrante","2026-03-11 09:50:24","2026-03-11 09:53:44","200","82","telefono","0"
"85306","22739","8","5","","5","15","1","entrante","2026-03-11 09:50:32","2026-03-11 09:55:23","291","94","telefono","0"
"116713","29412","2","5","","5","14","1","entrante","2026-03-11 09:51:18","2026-03-11 09:56:13","295","107","telefono","0"
"37116","17531","22","5","18903","5","14","1","entrante","2026-03-11 09:51:43","2026-03-11 09:55:55","252","140","telefono","0"
"9542","27460","111","5","4835","5","15","6","entrante","2026-03-11 09:52:19","2026-03-11 09:57:32","313","143","voip","1"
"101376","27382","32","5","","5","13","1","entrante","2026-03-11 09:52:43","2026-03-11 09:57:13","270","91","telefono","0"
"37524","3574","127","2","19122","2","5","1","entrante","2026-03-11 09:54:04","2026-03-11 10:11:36","1052","95","campana","0"
"44101","5443","51","5","22419","5","15","2","entrante","2026-03-11 09:54:04","2026-03-11 09:56:46","162","63","telefono","1"
"87668","16055","89","1","","1","3","1","saliente","2026-03-11 09:54:37","2026-03-11 10:00:36","359","83","voip","0"
"98772","16692","151","2","","2","6","6","entrante","2026-03-11 09:55:40","2026-03-11 10:04:16","516","118","telefono","1"
"58175","29333","8","5","","5","13","1","saliente","2026-03-11 09:55:53","2026-03-11 09:58:20","147","47","voip","0"
