id_caso,id_cliente,id_tipo_servicio,id_motivo,descripcion_caso,fecha_apertura,fecha_cierre,estado_caso,resuelto_primer_contacto,prioridad
27149,2663,1,1,Caso 27149 asociado a motivo 1,2026-02-02 14:42:53,2026-02-05 22:42:53,cancelado,0,alta
27150,477,1,2,Caso 27150 asociado a motivo 2,2026-01-19 11:37:50,2026-01-30 21:37:50,cerrado,0,baja
27151,15057,1,2,Caso 27151 asociado a motivo 2,2026-03-29 08:48:33,2026-04-13 12:48:33,cerrado,1,baja
27152,20470,2,4,Caso 27152 asociado a motivo 4,2026-04-04 12:59:11,2026-04-13 22:59:11,cerrado,0,baja
27153,5553,1,1,Caso 27153 asociado a motivo 1,2026-02-04 14:27:35,2026-02-10 14:27:35,cerrado,1,media
27154,26669,2,4,Caso 27154 asociado a motivo 4,2025-11-20 19:54:22,,en_proceso,0,media
27155,16235,3,9,Caso 27155 asociado a motivo 9,2026-02-02 14:17:24,2026-02-06 20:17:24,cerrado,1,baja
27156,3828,2,6,Caso 27156 asociado a motivo 6,2026-04-10 08:47:02,2026-04-23 18:47:02,cerrado,0,media
27157,13258,2,5,Caso 27157 asociado a motivo 5,2025-10-27 09:43:55,2025-11-07 20:43:55,cancelado,0,alta
27158,7443,1,3,Caso 27158 asociado a motivo 3,2026-02-23 10:44:35,2026-03-06 15:44:35,cerrado,0,media
27159,1117,5,14,Caso 27159 asociado a motivo 14,2025-11-04 16:05:42,,en_proceso,0,baja
27160,10221,4,12,Caso 27160 asociado a motivo 12,2025-12-17 08:08:32,2025-12-31 08:08:32,cerrado,0,baja
27161,11541,1,2,Caso 27161 asociado a motivo 2,2025-10-20 19:37:45,2025-11-10 04:37:45,cerrado,0,media
27162,10435,4,11,Caso 27162 asociado a motivo 11,2026-03-02 18:23:57,2026-03-19 20:23:57,cerrado,0,alta
27163,8109,2,6,Caso 27163 asociado a motivo 6,2026-02-18 16:14:39,2026-02-23 20:14:39,cerrado,0,baja
27164,15877,1,2,Caso 27164 asociado a motivo 2,2025-10-17 15:43:59,2025-10-31 01:43:59,cerrado,0,baja
27165,8859,1,2,Caso 27165 asociado a motivo 2,2026-01-26 18:58:07,2026-02-11 04:58:07,cerrado,0,media
27166,13685,3,9,Caso 27166 asociado a motivo 9,2026-03-31 10:07:34,2026-04-11 12:07:34,cerrado,1,media
27167,13963,4,10,Caso 27167 asociado a motivo 10,2026-01-22 12:11:06,2026-02-03 17:11:06,cerrado,0,media
27168,26736,5,13,Caso 27168 asociado a motivo 13,2026-03-17 12:59:26,2026-04-05 19:59:26,cerrado,1,media
27169,5719,5,14,Caso 27169 asociado a motivo 14,2025-12-11 12:02:48,2025-12-25 18:02:48,cerrado,0,media
27170,29381,1,2,Caso 27170 asociado a motivo 2,2026-02-10 08:35:52,2026-02-17 09:35:52,cerrado,0,media
27171,1446,1,3,Caso 27171 asociado a motivo 3,2025-11-03 16:16:07,,en_proceso,0,baja
27172,18092,3,8,Caso 27172 asociado a motivo 8,2025-12-31 16:56:35,2026-01-18 20:56:35,cerrado,0,media
27173,5156,2,4,Caso 27173 asociado a motivo 4,2026-02-12 19:30:16,2026-02-16 02:30:16,cancelado,0,alta
27174,10777,5,14,Caso 27174 asociado a motivo 14,2025-10-14 15:43:45,,en_proceso,0,alta
27175,22766,3,7,Caso 27175 asociado a motivo 7,2025-11-19 08:00:07,2025-12-03 16:00:07,cerrado,1,baja
27176,11301,2,4,Caso 27176 asociado a motivo 4,2026-01-08 15:50:14,2026-01-13 22:50:14,cerrado,0,media
27177,14024,5,14,Caso 27177 asociado a motivo 14,2026-01-15 08:34:55,2026-01-22 11:34:55,cerrado,0,alta
27178,14844,4,10,Caso 27178 asociado a motivo 10,2025-10-16 08:37:38,2025-11-03 17:37:38,cerrado,1,baja
27179,212,1,1,Caso 27179 asociado a motivo 1,2026-03-07 13:04:19,2026-03-09 21:04:19,cerrado,1,media
27180,26724,1,3,Caso 27180 asociado a motivo 3,2026-03-09 13:58:29,,en_proceso,0,alta
27181,10110,2,6,Caso 27181 asociado a motivo 6,2025-11-19 08:24:43,,en_proceso,0,media
27182,27040,5,13,Caso 27182 asociado a motivo 13,2026-02-02 16:59:37,,en_proceso,0,baja
27183,1361,2,4,Caso 27183 asociado a motivo 4,2025-11-25 08:33:38,,en_proceso,0,alta
27184,25526,5,14,Caso 27184 asociado a motivo 14,2025-11-03 17:07:17,2025-11-06 21:07:17,cerrado,1,baja
27185,13607,2,6,Caso 27185 asociado a motivo 6,2026-02-19 16:27:07,2026-03-07 21:27:07,cerrado,1,baja
27186,23596,3,9,Caso 27186 asociado a motivo 9,2025-12-18 16:42:36,2026-01-02 19:42:36,cerrado,1,baja
27187,2412,2,4,Caso 27187 asociado a motivo 4,2025-11-03 16:22:07,2025-11-18 02:22:07,cerrado,0,media
27188,13296,1,3,Caso 27188 asociado a motivo 3,2026-03-15 16:44:33,2026-03-31 16:44:33,cancelado,0,baja
27189,24097,1,2,Caso 27189 asociado a motivo 2,2026-03-17 10:51:51,2026-03-22 21:51:51,cerrado,1,alta
27190,15399,2,5,Caso 27190 asociado a motivo 5,2025-12-29 09:06:18,2026-01-04 12:06:18,cerrado,0,baja
27191,23627,3,9,Caso 27191 asociado a motivo 9,2026-03-26 12:34:05,2026-04-15 16:34:05,cerrado,1,media
27192,18198,1,2,Caso 27192 asociado a motivo 2,2026-01-23 11:36:52,2026-01-29 19:36:52,cerrado,0,media
27193,25182,3,7,Caso 27193 asociado a motivo 7,2025-11-09 11:15:37,2025-11-11 21:15:37,cerrado,0,baja
27194,5467,4,10,Caso 27194 asociado a motivo 10,2026-02-20 19:27:06,2026-02-25 01:27:06,cerrado,1,baja
27195,24240,5,13,Caso 27195 asociado a motivo 13,2025-10-28 14:49:30,2025-11-04 23:49:30,cerrado,0,baja
27196,14403,1,3,Caso 27196 asociado a motivo 3,2026-03-04 08:31:26,2026-03-21 14:31:26,cerrado,0,media
27197,23287,5,15,Caso 27197 asociado a motivo 15,2025-10-16 16:09:29,2025-10-20 21:09:29,cerrado,1,baja
27198,6113,4,10,Caso 27198 asociado a motivo 10,2025-12-04 13:05:01,,en_proceso,0,media
27199,9529,1,2,Caso 27199 asociado a motivo 2,2025-12-23 20:35:12,2025-12-24 21:35:12,cerrado,1,media
27200,7686,2,5,Caso 27200 asociado a motivo 5,2025-12-29 10:12:53,2026-01-09 17:12:53,cerrado,1,media
27201,24084,5,13,Caso 27201 asociado a motivo 13,2025-10-25 15:01:12,2025-10-29 21:01:12,cerrado,0,media
27202,19183,5,14,Caso 27202 asociado a motivo 14,2026-04-10 08:07:17,2026-04-16 16:07:17,cerrado,1,baja
27203,10527,4,11,Caso 27203 asociado a motivo 11,2026-03-17 11:14:26,,en_proceso,0,media
27204,18579,3,7,Caso 27204 asociado a motivo 7,2025-12-05 10:11:35,2025-12-12 18:11:35,cerrado,1,critica
27205,15758,2,4,Caso 27205 asociado a motivo 4,2026-01-14 07:55:06,2026-01-16 18:55:06,cerrado,0,alta
27206,11300,1,3,Caso 27206 asociado a motivo 3,2026-02-16 09:42:07,2026-02-23 15:42:07,cerrado,1,media
27207,10569,3,9,Caso 27207 asociado a motivo 9,2026-03-13 08:16:01,2026-03-31 09:16:01,cerrado,1,media
27208,23902,1,2,Caso 27208 asociado a motivo 2,2026-01-29 08:48:49,2026-02-07 13:48:49,cerrado,1,baja
27209,6722,1,3,Caso 27209 asociado a motivo 3,2026-01-09 09:08:51,2026-01-24 13:08:51,cerrado,1,media
27210,3681,1,2,Caso 27210 asociado a motivo 2,2026-02-03 10:49:14,,en_proceso,0,media
27211,23601,3,9,Caso 27211 asociado a motivo 9,2026-01-27 16:24:38,2026-02-02 02:24:38,cerrado,1,media
27212,20953,1,1,Caso 27212 asociado a motivo 1,2026-03-24 13:58:33,2026-04-08 21:58:33,cerrado,1,baja
27213,25474,1,3,Caso 27213 asociado a motivo 3,2026-02-27 14:49:08,2026-03-03 18:49:08,cerrado,1,baja
27214,15904,2,6,Caso 27214 asociado a motivo 6,2025-11-17 04:55:50,,en_proceso,0,baja
27215,11431,1,1,Caso 27215 asociado a motivo 1,2026-01-06 15:57:24,2026-01-24 02:57:24,cerrado,0,media
27216,29202,2,6,Caso 27216 asociado a motivo 6,2026-01-27 15:16:14,,en_proceso,0,baja
27217,8432,3,8,Caso 27217 asociado a motivo 8,2025-12-15 14:20:32,2025-12-21 18:20:32,cancelado,0,baja
27218,20778,2,6,Caso 27218 asociado a motivo 6,2026-01-19 09:13:26,,en_proceso,0,baja
27219,8666,5,14,Caso 27219 asociado a motivo 14,2025-10-27 08:57:01,,en_proceso,0,media
27220,25223,2,4,Caso 27220 asociado a motivo 4,2025-10-15 16:54:59,2025-10-31 00:54:59,cerrado,0,alta
27221,16325,5,13,Caso 27221 asociado a motivo 13,2026-02-17 16:08:25,2026-02-24 17:08:25,cerrado,1,media
27222,14067,5,15,Caso 27222 asociado a motivo 15,2025-12-02 14:30:00,2025-12-04 14:30:00,cerrado,1,media
27223,19313,5,14,Caso 27223 asociado a motivo 14,2025-12-01 11:24:26,2025-12-20 13:24:26,cerrado,1,media
27224,12400,2,6,Caso 27224 asociado a motivo 6,2026-03-09 07:42:16,2026-03-13 07:42:16,cerrado,1,baja
27225,26709,1,1,Caso 27225 asociado a motivo 1,2025-10-31 21:24:22,2025-11-14 06:24:22,cerrado,0,baja
27226,3988,3,7,Caso 27226 asociado a motivo 7,2025-11-30 09:32:50,,en_proceso,0,baja
27227,22209,5,14,Caso 27227 asociado a motivo 14,2025-12-18 19:37:44,2025-12-28 03:37:44,cerrado,0,baja
27228,2702,1,3,Caso 27228 asociado a motivo 3,2026-03-02 17:29:20,2026-03-05 20:29:20,cerrado,0,media
27229,11655,3,9,Caso 27229 asociado a motivo 9,2026-01-05 10:12:15,2026-01-11 20:12:15,cerrado,1,media
27230,15474,1,1,Caso 27230 asociado a motivo 1,2025-11-04 14:46:41,2025-11-19 18:46:41,cerrado,1,baja
27231,24165,4,12,Caso 27231 asociado a motivo 12,2025-12-15 10:27:43,2025-12-23 16:27:43,cerrado,1,baja
27232,22026,3,8,Caso 27232 asociado a motivo 8,2025-11-03 15:36:17,2025-11-15 17:36:17,cerrado,1,alta
27233,27187,3,7,Caso 27233 asociado a motivo 7,2026-03-04 22:28:44,,en_proceso,0,media
27234,14409,5,13,Caso 27234 asociado a motivo 13,2025-12-04 13:38:43,2025-12-11 00:38:43,cerrado,1,baja
27235,18747,3,9,Caso 27235 asociado a motivo 9,2026-02-16 12:48:40,2026-02-27 18:48:40,cerrado,0,alta
27236,29976,2,4,Caso 27236 asociado a motivo 4,2026-02-23 17:57:48,2026-02-26 17:57:48,cerrado,0,media
27237,25470,5,13,Caso 27237 asociado a motivo 13,2026-02-25 16:08:56,2026-03-11 16:08:56,cerrado,1,baja
27238,27781,5,13,Caso 27238 asociado a motivo 13,2026-02-05 08:36:02,,en_proceso,0,media
27239,21854,3,8,Caso 27239 asociado a motivo 8,2025-10-29 08:56:29,2025-11-05 17:56:29,cerrado,1,baja
27240,16813,2,6,Caso 27240 asociado a motivo 6,2026-03-19 23:02:46,,en_proceso,0,alta
27241,17514,5,13,Caso 27241 asociado a motivo 13,2025-10-27 14:35:46,2025-11-06 00:35:46,cerrado,1,baja
27242,16988,2,6,Caso 27242 asociado a motivo 6,2026-04-08 13:50:53,,en_proceso,0,media
27243,24049,2,6,Caso 27243 asociado a motivo 6,2026-04-08 18:33:04,2026-04-22 01:33:04,cerrado,0,baja
27244,20710,5,15,Caso 27244 asociado a motivo 15,2025-10-18 21:26:16,,en_proceso,0,alta
27245,13796,4,12,Caso 27245 asociado a motivo 12,2026-02-03 07:13:08,2026-02-22 14:13:08,cerrado,1,baja
27246,25954,5,14,Caso 27246 asociado a motivo 14,2025-11-20 10:17:08,2025-12-05 16:17:08,cerrado,0,baja
27247,22459,4,12,Caso 27247 asociado a motivo 12,2026-03-04 16:29:33,2026-03-20 19:29:33,cerrado,1,baja
27248,19862,1,2,Caso 27248 asociado a motivo 2,2025-12-27 16:39:27,2026-01-11 02:39:27,cerrado,1,media
27249,26277,2,4,Caso 27249 asociado a motivo 4,2026-04-06 16:31:32,2026-04-17 02:31:32,cerrado,0,media
27250,27347,5,14,Caso 27250 asociado a motivo 14,2026-03-21 12:27:32,2026-03-28 19:27:32,cerrado,1,baja
27251,3601,2,4,Caso 27251 asociado a motivo 4,2025-12-09 08:39:12,2025-12-16 16:39:12,cerrado,1,media
27252,19529,5,13,Caso 27252 asociado a motivo 13,2025-11-29 08:04:29,,en_proceso,0,baja
27253,12725,4,11,Caso 27253 asociado a motivo 11,2026-01-24 16:41:06,2026-02-09 22:41:06,cerrado,0,alta
27254,21528,5,15,Caso 27254 asociado a motivo 15,2026-04-06 09:45:15,2026-04-08 20:45:15,cerrado,1,baja
27255,14716,2,5,Caso 27255 asociado a motivo 5,2025-11-22 13:12:21,,en_proceso,0,media
27256,28239,1,3,Caso 27256 asociado a motivo 3,2026-03-03 10:49:15,2026-03-10 13:49:15,cerrado,0,media
27257,3577,2,5,Caso 27257 asociado a motivo 5,2025-10-18 15:58:28,2025-10-25 16:58:28,cerrado,0,baja
27258,16000,5,14,Caso 27258 asociado a motivo 14,2026-01-19 12:33:33,2026-01-20 21:33:33,cerrado,0,media
27259,21113,5,15,Caso 27259 asociado a motivo 15,2025-12-01 07:57:10,,en_proceso,0,media
27260,26150,1,1,Caso 27260 asociado a motivo 1,2026-03-13 13:09:01,2026-03-17 19:09:01,cerrado,1,media
27261,4089,1,3,Caso 27261 asociado a motivo 3,2026-04-10 11:12:00,2026-04-21 12:12:00,cerrado,1,media
27262,15440,2,4,Caso 27262 asociado a motivo 4,2026-01-06 17:22:29,,en_proceso,0,media
27263,4450,1,1,Caso 27263 asociado a motivo 1,2026-03-10 14:37:42,2026-03-22 19:37:42,cerrado,1,alta
27264,4446,2,4,Caso 27264 asociado a motivo 4,2026-03-12 17:54:32,2026-03-20 20:54:32,cancelado,0,critica
27265,18406,1,3,Caso 27265 asociado a motivo 3,2026-03-11 17:13:48,2026-03-17 19:13:48,cerrado,1,critica
27266,17967,2,4,Caso 27266 asociado a motivo 4,2025-11-12 16:31:53,2025-12-02 19:31:53,cerrado,0,critica
27267,28486,3,7,Caso 27267 asociado a motivo 7,2025-11-29 15:08:14,2025-11-30 20:08:14,cerrado,1,media
27268,18617,2,4,Caso 27268 asociado a motivo 4,2026-03-17 09:15:07,,en_proceso,0,critica
27269,3957,1,3,Caso 27269 asociado a motivo 3,2026-03-08 19:09:58,2026-03-10 00:09:58,cerrado,1,critica
27270,12456,2,5,Caso 27270 asociado a motivo 5,2026-03-02 09:58:55,2026-03-07 10:58:55,cerrado,1,baja
27271,23801,1,2,Caso 27271 asociado a motivo 2,2026-04-10 11:23:25,2026-04-18 14:23:25,cerrado,1,media
27272,29871,4,12,Caso 27272 asociado a motivo 12,2025-11-14 12:55:19,2025-11-22 23:55:19,cerrado,1,alta
27273,20490,1,1,Caso 27273 asociado a motivo 1,2026-03-18 14:53:31,2026-04-01 21:53:31,cerrado,0,baja
27274,27634,3,9,Caso 27274 asociado a motivo 9,2026-02-22 16:57:37,,en_proceso,0,alta
27275,12284,2,5,Caso 27275 asociado a motivo 5,2026-03-28 11:29:11,,en_proceso,0,baja
27276,14452,2,5,Caso 27276 asociado a motivo 5,2026-01-08 08:10:17,2026-01-20 18:10:17,cerrado,0,alta
27277,1108,4,10,Caso 27277 asociado a motivo 10,2025-11-20 13:00:03,2025-11-22 15:00:03,cerrado,1,critica
27278,5414,1,3,Caso 27278 asociado a motivo 3,2025-11-14 17:25:19,2025-11-27 19:25:19,cerrado,1,alta
27279,15257,2,5,Caso 27279 asociado a motivo 5,2026-02-09 05:56:06,2026-02-24 12:56:06,cerrado,1,baja
27280,5286,4,11,Caso 27280 asociado a motivo 11,2026-04-04 18:12:20,,en_proceso,0,media
27281,790,1,1,Caso 27281 asociado a motivo 1,2025-12-16 15:36:15,2025-12-20 17:36:15,cerrado,0,baja
27282,25046,2,6,Caso 27282 asociado a motivo 6,2026-03-25 10:25:45,2026-03-28 19:25:45,cerrado,0,baja
27283,8147,2,5,Caso 27283 asociado a motivo 5,2026-04-02 17:58:57,,en_proceso,0,baja
27284,20730,1,3,Caso 27284 asociado a motivo 3,2026-03-26 13:24:10,2026-04-07 14:24:10,cerrado,1,media
27285,1978,2,4,Caso 27285 asociado a motivo 4,2026-02-23 13:30:15,2026-02-27 00:30:15,cancelado,0,media
27286,8432,4,12,Caso 27286 asociado a motivo 12,2026-02-13 12:30:44,,en_proceso,0,media
27287,19638,5,15,Caso 27287 asociado a motivo 15,2025-11-10 15:52:38,2025-11-17 19:52:38,cerrado,0,baja
27288,8164,3,8,Caso 27288 asociado a motivo 8,2026-02-17 11:07:07,2026-03-03 12:07:07,cerrado,1,baja
27289,13388,5,14,Caso 27289 asociado a motivo 14,2026-03-20 08:53:27,2026-04-08 16:53:27,cerrado,1,media
27290,16637,1,3,Caso 27290 asociado a motivo 3,2026-04-09 12:11:38,2026-04-09 15:11:38,cerrado,1,alta
27291,7433,1,3,Caso 27291 asociado a motivo 3,2026-03-26 17:49:16,2026-04-15 02:49:16,cerrado,1,media
27292,8717,4,12,Caso 27292 asociado a motivo 12,2026-03-13 16:34:43,2026-03-31 23:34:43,cerrado,0,media
27293,17348,4,11,Caso 27293 asociado a motivo 11,2025-12-03 16:07:42,2025-12-03 20:07:42,cerrado,1,alta
27294,18901,4,10,Caso 27294 asociado a motivo 10,2025-12-20 09:23:18,2025-12-22 15:23:18,cerrado,1,baja
27295,2471,2,6,Caso 27295 asociado a motivo 6,2026-03-05 19:33:18,2026-03-09 05:33:18,cerrado,0,media
27296,5215,1,1,Caso 27296 asociado a motivo 1,2026-03-27 11:00:20,2026-04-03 19:00:20,cerrado,1,media
27297,16673,5,14,Caso 27297 asociado a motivo 14,2025-12-02 18:42:26,2025-12-11 04:42:26,cerrado,1,media
27298,831,4,11,Caso 27298 asociado a motivo 11,2025-10-24 08:35:20,2025-10-30 14:35:20,cerrado,1,alta
27299,8183,2,4,Caso 27299 asociado a motivo 4,2026-01-27 14:41:03,,en_proceso,0,critica
27300,10133,1,3,Caso 27300 asociado a motivo 3,2025-11-01 10:13:00,2025-11-15 11:13:00,cerrado,1,media
27301,18037,1,3,Caso 27301 asociado a motivo 3,2026-02-11 15:45:13,2026-03-02 16:45:13,cerrado,1,baja
27302,10897,2,6,Caso 27302 asociado a motivo 6,2025-11-03 06:34:13,2025-11-09 17:34:13,cerrado,1,critica
27303,1233,1,3,Caso 27303 asociado a motivo 3,2026-01-24 10:46:01,2026-02-13 10:46:01,cerrado,0,alta
27304,11110,2,5,Caso 27304 asociado a motivo 5,2026-03-24 10:14:01,2026-03-31 18:14:01,cerrado,1,critica
27305,4423,2,4,Caso 27305 asociado a motivo 4,2026-04-05 13:38:26,,en_proceso,0,media
27306,15847,1,1,Caso 27306 asociado a motivo 1,2025-11-07 14:28:50,2025-11-23 22:28:50,cerrado,1,baja
27307,25373,3,8,Caso 27307 asociado a motivo 8,2025-11-28 09:35:08,,en_proceso,0,baja
27308,4728,2,5,Caso 27308 asociado a motivo 5,2025-10-24 09:01:04,,en_proceso,0,baja
27309,22225,5,15,Caso 27309 asociado a motivo 15,2025-10-30 10:04:00,2025-11-05 21:04:00,cerrado,0,media
27310,19081,2,6,Caso 27310 asociado a motivo 6,2025-11-11 14:50:48,2025-12-01 18:50:48,cerrado,0,alta
27311,22508,2,6,Caso 27311 asociado a motivo 6,2026-01-05 14:30:19,2026-01-11 23:30:19,cerrado,0,alta
27312,27648,1,2,Caso 27312 asociado a motivo 2,2025-10-16 17:38:05,2025-10-28 17:38:05,cerrado,0,alta
27313,9783,5,14,Caso 27313 asociado a motivo 14,2026-01-06 14:28:27,2026-01-13 01:28:27,cerrado,1,media
27314,2763,2,5,Caso 27314 asociado a motivo 5,2026-02-13 13:03:43,2026-02-15 14:03:43,cerrado,0,baja
27315,3831,2,5,Caso 27315 asociado a motivo 5,2026-03-09 18:48:11,2026-03-29 00:48:11,cerrado,1,media
27316,4178,2,4,Caso 27316 asociado a motivo 4,2025-10-17 17:26:57,,en_proceso,0,media
27317,20435,4,12,Caso 27317 asociado a motivo 12,2025-12-04 17:59:29,,en_proceso,0,critica
27318,3763,2,4,Caso 27318 asociado a motivo 4,2026-02-23 19:08:42,,en_proceso,0,baja
27319,14115,2,6,Caso 27319 asociado a motivo 6,2025-11-06 19:02:21,2025-11-08 20:02:21,cerrado,0,media
27320,1951,5,14,Caso 27320 asociado a motivo 14,2026-01-24 12:37:59,2026-02-04 12:37:59,cerrado,1,alta
27321,16336,3,8,Caso 27321 asociado a motivo 8,2025-11-20 15:21:54,,en_proceso,0,baja
27322,9001,5,13,Caso 27322 asociado a motivo 13,2026-02-26 13:31:05,2026-03-12 17:31:05,cerrado,0,baja
27323,13156,3,9,Caso 27323 asociado a motivo 9,2026-01-16 08:12:10,2026-01-18 11:12:10,cerrado,0,alta
27324,1048,1,3,Caso 27324 asociado a motivo 3,2026-01-18 16:13:32,2026-02-02 19:13:32,cerrado,1,baja
27325,26377,2,4,Caso 27325 asociado a motivo 4,2026-03-27 13:06:10,,en_proceso,0,baja
27326,18710,2,4,Caso 27326 asociado a motivo 4,2025-10-16 21:45:27,,en_proceso,0,critica
27327,21887,4,10,Caso 27327 asociado a motivo 10,2025-12-11 11:02:55,2025-12-19 19:02:55,cerrado,0,baja
27328,14027,5,13,Caso 27328 asociado a motivo 13,2026-03-31 09:54:12,,en_proceso,0,critica
27329,17883,5,15,Caso 27329 asociado a motivo 15,2026-01-10 12:22:15,2026-01-22 13:22:15,cerrado,1,baja
27330,13810,3,9,Caso 27330 asociado a motivo 9,2026-03-05 14:44:58,2026-03-13 14:44:58,cerrado,0,baja
27331,17431,4,11,Caso 27331 asociado a motivo 11,2025-10-13 21:13:43,2025-10-29 07:13:43,cerrado,1,alta
27332,7742,1,3,Caso 27332 asociado a motivo 3,2026-01-14 06:20:24,2026-01-30 06:20:24,cerrado,1,media
27333,20509,3,7,Caso 27333 asociado a motivo 7,2025-11-19 09:05:40,2025-12-06 14:05:40,cerrado,0,baja
27334,16351,1,1,Caso 27334 asociado a motivo 1,2026-04-04 15:26:58,2026-04-24 16:26:58,cerrado,0,baja
27335,20872,1,3,Caso 27335 asociado a motivo 3,2026-01-20 15:56:00,,en_proceso,0,alta
27336,28503,1,2,Caso 27336 asociado a motivo 2,2026-01-29 14:11:03,2026-01-31 00:11:03,cerrado,0,baja
27337,21381,5,13,Caso 27337 asociado a motivo 13,2025-10-30 10:05:38,,en_proceso,0,media
27338,23449,2,5,Caso 27338 asociado a motivo 5,2025-12-19 17:26:36,2026-01-03 01:26:36,cerrado,0,baja
27339,8736,2,4,Caso 27339 asociado a motivo 4,2026-03-19 09:52:29,2026-04-07 20:52:29,cerrado,1,baja
27340,29005,2,6,Caso 27340 asociado a motivo 6,2025-10-30 09:35:48,2025-11-02 18:35:48,cerrado,0,alta
27341,5673,2,6,Caso 27341 asociado a motivo 6,2026-03-24 15:31:57,,en_proceso,0,baja
27342,13945,2,4,Caso 27342 asociado a motivo 4,2025-10-20 14:15:57,,en_proceso,0,alta
27343,13384,2,5,Caso 27343 asociado a motivo 5,2026-01-07 03:36:05,,en_proceso,0,media
27344,11007,1,3,Caso 27344 asociado a motivo 3,2026-02-10 11:58:08,2026-02-18 14:58:08,cerrado,1,media
27345,17520,1,2,Caso 27345 asociado a motivo 2,2025-10-30 15:53:55,,en_proceso,0,baja
27346,12699,1,3,Caso 27346 asociado a motivo 3,2026-01-14 08:20:16,2026-01-16 16:20:16,cerrado,1,baja
27347,14625,3,7,Caso 27347 asociado a motivo 7,2026-02-03 15:03:41,2026-02-22 21:03:41,cerrado,1,media
27348,25222,5,13,Caso 27348 asociado a motivo 13,2026-01-29 22:58:23,,en_proceso,0,alta
27349,14788,5,13,Caso 27349 asociado a motivo 13,2025-10-24 16:55:02,2025-11-11 02:55:02,cerrado,1,media
27350,5806,1,2,Caso 27350 asociado a motivo 2,2025-11-13 14:26:09,2025-11-24 17:26:09,cerrado,1,baja
27351,9494,5,14,Caso 27351 asociado a motivo 14,2025-12-28 17:31:47,2026-01-01 17:31:47,cerrado,0,media
27352,24000,5,14,Caso 27352 asociado a motivo 14,2026-01-07 15:21:53,,en_proceso,0,baja
27353,7660,1,2,Caso 27353 asociado a motivo 2,2025-12-31 17:21:37,2026-01-02 19:21:37,cerrado,0,media
27354,9819,1,1,Caso 27354 asociado a motivo 1,2025-12-08 13:56:55,2025-12-24 22:56:55,cerrado,1,baja
27355,23471,5,14,Caso 27355 asociado a motivo 14,2026-02-23 11:21:32,,en_proceso,0,baja
27356,2467,1,1,Caso 27356 asociado a motivo 1,2025-10-18 10:32:17,2025-11-03 12:32:17,cerrado,0,baja
27357,1605,3,7,Caso 27357 asociado a motivo 7,2025-11-03 17:47:19,2025-11-15 00:47:19,cerrado,1,alta
27358,10877,3,7,Caso 27358 asociado a motivo 7,2026-03-05 08:11:38,2026-03-23 13:11:38,cerrado,1,media
27359,5892,5,13,Caso 27359 asociado a motivo 13,2026-03-06 19:28:14,2026-03-18 04:28:14,cerrado,1,baja
27360,7250,1,3,Caso 27360 asociado a motivo 3,2026-03-12 08:13:44,2026-03-28 18:13:44,cerrado,1,baja
27361,5976,2,6,Caso 27361 asociado a motivo 6,2026-04-01 14:09:14,2026-04-05 19:09:14,cerrado,1,baja
27362,6754,4,11,Caso 27362 asociado a motivo 11,2026-03-18 16:44:42,,en_proceso,0,critica
27363,8792,4,11,Caso 27363 asociado a motivo 11,2026-03-25 17:14:20,2026-04-08 04:14:20,cerrado,1,media
27364,27158,3,7,Caso 27364 asociado a motivo 7,2025-10-30 10:33:14,2025-10-31 15:33:14,cerrado,1,media
27365,19772,2,6,Caso 27365 asociado a motivo 6,2025-12-08 16:09:03,2025-12-17 17:09:03,cerrado,1,media
27366,23415,1,2,Caso 27366 asociado a motivo 2,2025-12-19 17:14:54,2026-01-07 20:14:54,cerrado,0,media
27367,17835,2,5,Caso 27367 asociado a motivo 5,2025-11-26 15:58:29,2025-12-12 17:58:29,cerrado,1,media
27368,18927,1,3,Caso 27368 asociado a motivo 3,2025-12-22 17:49:46,2026-01-11 03:49:46,cerrado,1,media
27369,3711,5,15,Caso 27369 asociado a motivo 15,2025-11-05 15:17:31,,en_proceso,0,baja
27370,20493,3,9,Caso 27370 asociado a motivo 9,2026-02-13 12:28:31,2026-02-16 21:28:31,cerrado,0,media
27371,17775,3,7,Caso 27371 asociado a motivo 7,2026-01-05 12:23:22,2026-01-16 18:23:22,cerrado,0,alta
27372,17080,5,13,Caso 27372 asociado a motivo 13,2025-11-01 14:48:26,,en_proceso,0,baja
27373,396,5,13,Caso 27373 asociado a motivo 13,2025-11-06 09:57:06,2025-11-23 19:57:06,cerrado,1,media
27374,8448,1,3,Caso 27374 asociado a motivo 3,2025-10-13 07:25:08,2025-10-24 14:25:08,cerrado,0,media
27375,25303,3,9,Caso 27375 asociado a motivo 9,2025-11-26 17:43:45,2025-11-29 02:43:45,cerrado,0,media
27376,11125,1,2,Caso 27376 asociado a motivo 2,2026-02-05 09:24:58,2026-02-24 13:24:58,cerrado,1,alta
27377,26270,3,9,Caso 27377 asociado a motivo 9,2026-01-28 13:54:33,2026-02-14 19:54:33,cerrado,1,alta
27378,24834,1,1,Caso 27378 asociado a motivo 1,2025-10-25 18:58:21,2025-10-29 19:58:21,cerrado,0,baja
27379,10466,1,2,Caso 27379 asociado a motivo 2,2026-02-12 11:45:45,,en_proceso,0,media
27380,3163,2,5,Caso 27380 asociado a motivo 5,2026-01-20 09:53:29,2026-01-24 12:53:29,cerrado,0,media
