id_pago,id_factura,fecha_pago,valor_pagado,metodo_pago,estado_pago
73293,97743,2025-10-15,174444,recaudo_externo,aplicado
73294,97744,2026-03-18,176582,transferencia,aplicado
73295,97745,2025-10-15,100646,pse,aplicado
73296,97746,2026-05-11,98463,recaudo_externo,aplicado
73297,97747,2025-10-13,242711,transferencia,aplicado
73298,97748,2026-02-21,33159,tarjeta_debito,aplicado
73299,97751,2025-12-29,31161,efectivo,aplicado
73300,97752,2025-11-05,242348,tarjeta_debito,aplicado
73301,97753,2025-11-13,233473,recaudo_externo,aplicado
73302,97755,2026-01-21,245824,pse,aplicado
73303,97756,2026-02-09,242908,tarjeta_credito,aplicado
73304,97758,2026-04-20,234286,pse,aplicado
73306,97760,2025-11-16,95437,efectivo,aplicado
73307,97763,2025-11-04,43725,efectivo,aplicado
73308,97764,2025-11-20,59212,recaudo_externo,aplicado
73309,97766,2025-10-20,73383,tarjeta_debito,aplicado
73311,97769,2025-12-15,35254,pse,aplicado
73312,97770,2026-01-11,44069,efectivo,aplicado
73313,97772,2025-10-23,80380,efectivo,aplicado
73314,97773,2025-11-11,80837,recaudo_externo,aplicado
73315,97774,2026-01-04,72723,tarjeta_debito,aplicado
73316,97776,2026-03-19,79299,efectivo,aplicado
73317,97777,2026-05-07,61292,pse,parcial
73318,97779,2025-12-10,216821,tarjeta_debito,aplicado
73319,97780,2026-01-21,216008,pse,aplicado
73320,97781,2026-04-09,203825,tarjeta_debito,aplicado
73321,97782,2025-10-25,161815,tarjeta_credito,aplicado
73322,97783,2025-12-08,148290,tarjeta_credito,aplicado
73323,97784,2025-12-12,156794,tarjeta_credito,aplicado
73324,97786,2026-03-25,163503,recaudo_externo,aplicado
73326,97788,2025-11-24,91895,transferencia,aplicado
73327,97789,2025-12-22,87814,efectivo,aplicado
73329,97792,2025-10-24,103920,pse,aplicado
73330,97793,2026-01-23,108381,tarjeta_credito,aplicado
73331,97795,2025-10-20,45946,tarjeta_credito,aplicado
73332,97796,2025-12-27,42467,pse,aplicado
73333,97798,2025-10-09,35732,tarjeta_debito,aplicado
73334,97799,2026-04-24,122382,recaudo_externo,aplicado
73335,97800,2026-02-20,45874,pse,aplicado
73336,97801,2025-10-21,131780,tarjeta_debito,aplicado
73337,97802,2025-11-15,132802,tarjeta_debito,aplicado
73338,97803,2025-12-22,144901,tarjeta_debito,aplicado
73339,97804,2026-04-12,143683,recaudo_externo,aplicado
73340,97805,2025-10-28,101068,tarjeta_debito,aplicado
73342,97807,2025-11-05,87814,transferencia,aplicado
73343,97808,2026-01-20,102794,efectivo,aplicado
73346,97813,2026-03-08,27660,efectivo,aplicado
73349,97816,2025-12-29,60678,efectivo,parcial
73350,97819,2025-12-19,148561,pse,aplicado
73351,97822,2025-11-01,157765,tarjeta_credito,aplicado
73352,97823,2025-12-19,168244,recaudo_externo,aplicado
73353,97824,2026-03-15,161917,pse,aplicado
73354,97826,2026-02-28,135085,pse,aplicado
73355,97827,2026-03-15,123565,tarjeta_credito,aplicado
73356,97828,2026-04-15,126520,efectivo,aplicado
73357,97829,2025-10-21,37990,transferencia,aplicado
73358,97830,2025-12-14,20539,pse,aplicado
73359,97831,2026-02-27,33958,transferencia,aplicado
73360,97832,2026-04-23,38066,efectivo,aplicado
73361,97833,2025-10-15,67189,transferencia,aplicado
73362,97836,2025-11-05,41403,recaudo_externo,aplicado
73363,97838,2026-02-01,39638,efectivo,aplicado
73365,97841,2025-10-23,89097,tarjeta_credito,aplicado
73366,97842,2026-01-13,32169,transferencia,parcial
73367,97843,2026-01-17,96471,efectivo,aplicado
73368,97844,2026-02-28,87480,tarjeta_credito,aplicado
73369,97847,2026-04-08,334477,tarjeta_debito,aplicado
73370,97848,2025-10-09,63948,transferencia,aplicado
73371,97849,2026-04-02,45692,efectivo,aplicado
73372,97851,2025-12-02,132273,efectivo,parcial
73373,97852,2026-04-19,217492,efectivo,aplicado
73374,97853,2025-10-09,78696,tarjeta_debito,aplicado
73375,97854,2025-11-27,27271,transferencia,parcial
73376,97855,2026-03-03,89911,recaudo_externo,aplicado
73377,97857,2025-12-02,65406,tarjeta_credito,aplicado
73378,97858,2026-04-07,128519,transferencia,aplicado
73379,97860,2025-12-20,95603,tarjeta_credito,aplicado
73380,97861,2026-03-23,79216,efectivo,aplicado
73381,97862,2026-04-11,83163,pse,aplicado
73382,97863,2025-11-01,124902,transferencia,aplicado
73383,97864,2025-11-17,135904,efectivo,aplicado
73384,97865,2025-12-09,124498,transferencia,aplicado
73385,97866,2026-03-28,131713,transferencia,aplicado
73386,97867,2026-04-21,129169,efectivo,aplicado
73387,97870,2026-04-12,169357,transferencia,aplicado
73388,97872,2026-02-20,50362,tarjeta_credito,aplicado
73389,97874,2026-04-26,66894,transferencia,aplicado
73390,97875,2026-02-22,131228,tarjeta_debito,aplicado
73391,97876,2026-04-29,114093,tarjeta_credito,aplicado
73392,97878,2025-10-21,164069,recaudo_externo,aplicado
73393,97879,2025-10-22,31268,pse,aplicado
73394,97881,2026-04-30,27832,pse,aplicado
73395,97882,2025-11-03,17132,tarjeta_credito,parcial
73396,97884,2025-12-13,88774,tarjeta_debito,aplicado
73397,97885,2026-02-21,98924,efectivo,aplicado
73398,97886,2025-10-25,244725,tarjeta_debito,aplicado
73399,97887,2026-02-15,254060,tarjeta_credito,aplicado
73400,97888,2025-10-08,41310,efectivo,aplicado
73401,97889,2025-12-12,42150,tarjeta_credito,aplicado
73402,97890,2026-02-27,25619,tarjeta_credito,aplicado
73403,97891,2025-10-19,83917,tarjeta_debito,aplicado
73404,97892,2025-11-27,91640,tarjeta_credito,aplicado
73405,97895,2026-02-02,199402,efectivo,aplicado
73406,97896,2026-04-29,189025,tarjeta_debito,aplicado
73407,97897,2025-11-02,41654,recaudo_externo,aplicado
73408,97898,2026-03-17,40913,pse,aplicado
73409,97899,2026-04-21,25201,transferencia,aplicado
73410,97900,2025-10-18,310816,tarjeta_credito,aplicado
73411,97901,2025-11-23,312293,efectivo,aplicado
73412,97902,2025-12-25,300165,pse,aplicado
73413,97903,2026-04-06,297640,pse,aplicado
73414,97904,2025-10-09,104809,transferencia,aplicado
73416,97907,2025-10-18,23260,efectivo,aplicado
73417,97909,2025-10-24,21072,transferencia,aplicado
73418,97910,2026-02-16,22243,transferencia,aplicado
73419,97912,2025-11-05,132303,tarjeta_debito,aplicado
73420,97914,2025-10-14,86621,pse,aplicado
73421,97915,2025-12-08,67502,tarjeta_debito,aplicado
73422,97916,2025-10-21,89959,transferencia,aplicado
73423,97918,2026-01-16,88243,transferencia,aplicado
73424,97920,2025-10-24,47930,transferencia,aplicado
73425,97921,2026-04-21,36057,pse,aplicado
73426,97922,2025-10-27,68445,pse,aplicado
73427,97924,2026-04-28,57992,tarjeta_credito,aplicado
73429,97928,2025-12-04,43743,recaudo_externo,aplicado
73430,97929,2025-12-26,52177,tarjeta_debito,aplicado
73431,97931,2026-02-15,54094,pse,aplicado
73432,97935,2026-02-19,49689,tarjeta_credito,aplicado
73433,97936,2025-11-02,96461,tarjeta_credito,aplicado
73435,97939,2025-10-30,55338,efectivo,aplicado
73437,97942,2026-04-24,11654,recaudo_externo,parcial
73440,97949,2025-12-28,40212,efectivo,aplicado
73442,97951,2025-10-10,161599,tarjeta_credito,aplicado
73443,97952,2026-01-21,161226,transferencia,aplicado
73444,97953,2026-04-01,68520,recaudo_externo,parcial
73445,97955,2025-10-22,90813,transferencia,aplicado
73446,97956,2026-02-12,100794,efectivo,aplicado
73447,97958,2025-10-24,32903,recaudo_externo,aplicado
73448,97960,2025-10-12,194738,tarjeta_credito,aplicado
73449,97962,2026-03-15,196664,transferencia,aplicado
73450,97963,2026-04-19,209801,tarjeta_debito,aplicado
73451,97964,2025-10-20,46713,pse,aplicado
73452,97965,2025-10-13,50721,transferencia,aplicado
73453,97966,2025-12-21,16912,pse,parcial
73454,97967,2026-02-21,45875,recaudo_externo,aplicado
73455,97968,2025-10-22,101294,tarjeta_credito,aplicado
73456,97969,2025-11-19,98138,tarjeta_debito,aplicado
73457,97972,2025-11-03,51855,tarjeta_credito,aplicado
73458,97973,2026-02-08,55706,recaudo_externo,aplicado
73459,97974,2026-01-13,31874,recaudo_externo,aplicado
73460,97975,2025-10-30,222688,efectivo,aplicado
73461,97976,2025-12-19,210140,tarjeta_credito,aplicado
73462,97978,2026-03-31,213717,pse,aplicado
73463,97979,2025-11-07,27352,recaudo_externo,aplicado
73464,97980,2025-12-20,24770,pse,aplicado
73465,97981,2026-04-01,22236,transferencia,parcial
73466,97982,2025-11-12,55330,pse,aplicado
73467,97983,2026-01-22,39833,transferencia,aplicado
73468,97984,2025-10-21,13455,transferencia,aplicado
73469,97985,2025-10-09,75303,pse,aplicado
73470,97986,2025-11-13,65660,tarjeta_credito,aplicado
73471,97987,2026-02-11,74619,recaudo_externo,aplicado
73472,97988,2026-03-27,65877,pse,aplicado
73473,97989,2026-05-02,64635,tarjeta_credito,aplicado
73474,97990,2025-10-25,289636,efectivo,aplicado
73476,97993,2025-11-28,89148,recaudo_externo,aplicado
73477,97994,2026-02-03,100657,transferencia,aplicado
73478,97995,2026-04-20,94383,recaudo_externo,aplicado
73479,97996,2025-10-21,59220,recaudo_externo,aplicado
73480,97997,2025-11-15,51763,tarjeta_debito,aplicado
73481,97998,2025-12-28,55128,tarjeta_debito,aplicado
73482,97999,2026-01-20,57756,efectivo,aplicado
73484,98001,2026-04-15,53393,tarjeta_credito,aplicado
73485,98002,2025-10-21,24899,recaudo_externo,aplicado
73486,98003,2025-10-28,85697,efectivo,aplicado
73488,98006,2026-03-27,194216,recaudo_externo,aplicado
73489,98007,2025-10-27,44612,efectivo,aplicado
73490,98008,2026-04-12,48110,tarjeta_debito,aplicado
73491,98009,2025-11-22,29060,recaudo_externo,parcial
73492,98010,2025-11-22,90005,recaudo_externo,aplicado
73493,98011,2026-03-10,101396,transferencia,aplicado
73494,98012,2025-10-21,28166,recaudo_externo,aplicado
73495,98015,2025-12-18,19514,pse,aplicado
73496,98016,2026-01-21,20217,tarjeta_debito,aplicado
73498,98018,2025-11-12,51866,recaudo_externo,aplicado
73499,98019,2026-02-03,46565,tarjeta_credito,aplicado
73500,98021,2026-04-28,51209,pse,aplicado
73501,98022,2025-10-08,93814,tarjeta_debito,aplicado
73502,98023,2025-12-14,89559,efectivo,aplicado
73503,98024,2026-03-05,102708,tarjeta_debito,aplicado
73504,98025,2026-03-31,112114,pse,aplicado
73505,98026,2025-10-24,45811,tarjeta_debito,aplicado
73507,98029,2026-03-17,71559,transferencia,aplicado
73508,98030,2025-10-18,98622,tarjeta_credito,aplicado
73509,98031,2026-03-06,95380,transferencia,aplicado
73510,98033,2025-10-20,280309,transferencia,aplicado
73511,98034,2025-11-25,278634,tarjeta_debito,aplicado
73512,98035,2026-01-18,282083,tarjeta_debito,aplicado
73513,98037,2025-10-26,27770,tarjeta_credito,aplicado
73514,98038,2026-04-16,35856,efectivo,aplicado
73515,98039,2026-01-28,32592,tarjeta_credito,aplicado
73516,98041,2025-12-10,37226,tarjeta_credito,aplicado
73518,98043,2026-04-13,40382,efectivo,aplicado
73519,98044,2025-11-05,36052,tarjeta_credito,aplicado
73520,98045,2026-04-25,36764,recaudo_externo,aplicado
73521,98046,2025-11-01,67260,recaudo_externo,aplicado
73522,98047,2026-04-21,58917,recaudo_externo,aplicado
73523,98048,2025-11-03,120823,recaudo_externo,aplicado
73524,98049,2026-02-24,126486,efectivo,aplicado
73525,98050,2026-03-19,129503,efectivo,aplicado
73526,98051,2025-10-26,20886,efectivo,aplicado
73527,98052,2025-12-11,26769,pse,aplicado
73529,98054,2026-04-13,26335,efectivo,aplicado
73530,98056,2025-12-23,223821,tarjeta_credito,aplicado
73531,98058,2025-11-06,58030,pse,aplicado
73532,98059,2025-12-29,52504,transferencia,aplicado
73533,98060,2026-01-21,52820,efectivo,aplicado
73534,98061,2026-03-24,49877,efectivo,aplicado
73535,98062,2026-04-28,41667,recaudo_externo,aplicado
73536,98064,2026-02-26,67775,pse,aplicado
73537,98065,2025-10-16,169904,tarjeta_credito,aplicado
73538,98066,2025-11-07,169893,tarjeta_credito,aplicado
73539,98068,2026-02-28,160111,efectivo,aplicado
73540,98069,2025-11-04,69915,tarjeta_credito,aplicado
73541,98072,2025-10-22,36351,recaudo_externo,aplicado
73542,98075,2025-11-06,52488,tarjeta_credito,aplicado
73544,98077,2026-03-26,61318,recaudo_externo,aplicado
73545,98078,2026-04-22,53101,recaudo_externo,aplicado
73546,98079,2026-03-05,30878,transferencia,parcial
73547,98080,2026-05-02,41920,recaudo_externo,aplicado
73548,98081,2025-10-16,53219,pse,aplicado
73549,98083,2026-03-10,44753,pse,aplicado
73550,98084,2026-04-20,43870,efectivo,aplicado
73551,98085,2026-03-31,69607,transferencia,aplicado
73552,98088,2026-03-13,74915,transferencia,aplicado
73553,98090,2026-02-23,44360,tarjeta_debito,aplicado
73554,98092,2025-11-09,35754,recaudo_externo,aplicado
73555,98093,2026-02-06,134288,efectivo,aplicado
73556,98094,2026-03-17,125605,tarjeta_credito,aplicado
73557,98098,2026-01-06,227289,tarjeta_debito,aplicado
73558,98099,2026-04-30,232320,transferencia,aplicado
73559,98102,2026-01-11,156009,tarjeta_credito,aplicado
73561,98104,2025-10-20,48283,tarjeta_debito,aplicado
73562,98105,2025-11-09,44029,tarjeta_debito,aplicado
73563,98107,2026-01-09,83953,tarjeta_debito,aplicado
73564,98108,2026-01-12,81729,tarjeta_debito,aplicado
73565,98109,2026-02-27,96142,transferencia,aplicado
73566,98111,2025-10-24,43790,tarjeta_credito,aplicado
73568,98113,2025-10-29,35938,transferencia,aplicado
73569,98116,2025-10-14,345291,recaudo_externo,aplicado
73570,98117,2025-10-21,43725,tarjeta_credito,aplicado
73571,98119,2025-12-29,63406,pse,aplicado
73572,98120,2026-03-31,52872,recaudo_externo,aplicado
73573,98121,2026-04-14,45962,tarjeta_debito,aplicado
73575,98126,2026-02-07,40271,tarjeta_debito,aplicado
73576,98128,2026-04-09,239601,recaudo_externo,aplicado
73577,98129,2025-11-04,104672,transferencia,aplicado
73579,98132,2026-05-12,106664,tarjeta_debito,aplicado
73580,98133,2026-03-28,92264,pse,aplicado
73581,98134,2025-10-28,91047,efectivo,aplicado
73582,98135,2025-11-13,93409,efectivo,aplicado
73583,98136,2025-12-29,96910,pse,aplicado
73584,98137,2026-03-29,86545,tarjeta_credito,aplicado
73585,98138,2025-11-01,24778,efectivo,aplicado
73586,98139,2026-05-05,33426,tarjeta_debito,aplicado
73587,98140,2026-03-11,94192,pse,aplicado
73588,98141,2025-10-12,32865,efectivo,aplicado
73589,98142,2026-03-04,81830,tarjeta_debito,aplicado
73590,98143,2026-03-20,48407,transferencia,aplicado
73591,98144,2026-04-24,64462,efectivo,aplicado
73592,98145,2025-10-22,19055,efectivo,aplicado
73593,98146,2025-12-27,19447,tarjeta_debito,aplicado
73594,98147,2026-02-05,29770,transferencia,aplicado
73596,98151,2025-10-18,36003,tarjeta_debito,aplicado
73597,98153,2026-01-17,32088,tarjeta_credito,aplicado
73598,98154,2026-03-18,39200,transferencia,aplicado
73599,98155,2026-03-12,57766,recaudo_externo,aplicado
73600,98156,2025-11-02,315493,tarjeta_debito,aplicado
73601,98158,2026-01-19,307775,recaudo_externo,aplicado
73602,98159,2026-03-21,326565,tarjeta_debito,aplicado
73603,98160,2026-04-11,326411,efectivo,aplicado
73604,98161,2025-12-18,79856,transferencia,aplicado
73605,98162,2026-01-26,95525,recaudo_externo,aplicado
73606,98163,2026-04-04,98131,tarjeta_credito,aplicado
73607,98164,2026-04-23,94285,tarjeta_debito,aplicado
73608,98165,2026-03-30,35895,efectivo,aplicado
73609,98166,2025-10-24,89958,pse,aplicado
73611,98169,2025-12-28,25026,transferencia,aplicado
73612,98170,2026-01-12,168430,tarjeta_debito,aplicado
73613,98172,2025-11-04,66215,transferencia,aplicado
73614,98176,2026-04-21,64323,transferencia,aplicado
73615,98177,2025-10-21,27979,pse,aplicado
73616,98179,2025-11-24,284489,tarjeta_credito,aplicado
73617,98184,2025-11-01,162193,recaudo_externo,aplicado
73618,98185,2025-11-22,165922,recaudo_externo,aplicado
73619,98186,2025-12-27,148083,pse,aplicado
73620,98187,2026-01-30,152996,efectivo,aplicado
73621,98188,2025-10-16,25016,recaudo_externo,aplicado
73622,98189,2026-02-23,33755,recaudo_externo,aplicado
73623,98190,2025-10-26,105735,tarjeta_debito,aplicado
73624,98192,2025-12-21,109009,tarjeta_debito,aplicado
73625,98193,2026-02-01,108886,transferencia,aplicado
73626,98195,2026-05-05,33930,efectivo,aplicado
73627,98196,2025-12-04,19791,efectivo,aplicado
73629,98200,2025-11-12,9838,tarjeta_credito,parcial
73630,98202,2025-10-14,291397,tarjeta_debito,aplicado
73631,98203,2026-02-07,307182,transferencia,aplicado
73632,98204,2025-10-26,67875,recaudo_externo,aplicado
73633,98205,2025-12-10,63594,transferencia,aplicado
73634,98208,2026-04-20,54266,pse,parcial
73635,98210,2026-03-06,116462,transferencia,aplicado
73636,98211,2025-11-04,26920,recaudo_externo,aplicado
73637,98213,2025-12-27,29507,transferencia,aplicado
73638,98215,2026-03-30,37475,tarjeta_credito,aplicado
73639,98216,2026-04-13,33876,transferencia,aplicado
73640,98217,2025-10-25,98252,tarjeta_credito,aplicado
73641,98218,2025-12-10,63026,tarjeta_credito,parcial
73642,98219,2025-12-21,90294,pse,aplicado
73643,98220,2025-11-18,87226,tarjeta_debito,aplicado
73644,98221,2025-12-16,92042,efectivo,aplicado
73645,98222,2026-02-12,81232,recaudo_externo,aplicado
73646,98223,2025-12-02,76861,pse,aplicado
73647,98224,2026-02-21,71447,tarjeta_credito,aplicado
73648,98226,2026-01-28,96327,pse,aplicado
73649,98227,2026-03-19,85079,recaudo_externo,aplicado
73650,98228,2025-10-23,64956,recaudo_externo,aplicado
73651,98230,2026-04-01,55285,tarjeta_debito,aplicado
73652,98231,2025-10-23,40570,tarjeta_credito,aplicado
73653,98234,2026-02-17,207864,efectivo,aplicado
73655,98236,2025-10-22,81197,transferencia,aplicado
73656,98237,2026-02-26,70883,recaudo_externo,aplicado
73657,98238,2025-10-08,66071,recaudo_externo,aplicado
73658,98239,2025-12-02,72789,recaudo_externo,aplicado
73659,98240,2025-12-26,83895,efectivo,aplicado
73660,98241,2026-04-01,63415,tarjeta_credito,aplicado
73661,98242,2026-04-23,55663,tarjeta_credito,aplicado
73662,98243,2025-10-14,44038,tarjeta_debito,aplicado
73663,98244,2026-04-14,36695,tarjeta_credito,aplicado
73664,98246,2025-11-27,162402,recaudo_externo,aplicado
73665,98247,2025-12-25,165730,pse,aplicado
73666,98248,2026-01-08,152452,efectivo,aplicado
73667,98250,2025-10-15,28653,pse,aplicado
73668,98252,2025-11-06,31943,transferencia,aplicado
73669,98253,2026-02-07,32753,tarjeta_credito,aplicado
73670,98254,2026-04-30,26711,pse,aplicado
73671,98255,2025-10-20,62918,recaudo_externo,aplicado
73672,98256,2026-03-01,64436,tarjeta_debito,aplicado
73673,98257,2026-04-05,52727,tarjeta_credito,aplicado
73674,98258,2025-11-09,38261,tarjeta_debito,aplicado
73675,98259,2026-01-12,42800,pse,aplicado
73676,98260,2026-04-01,42880,tarjeta_debito,aplicado
73677,98262,2025-11-23,48732,recaudo_externo,parcial
73678,98264,2025-12-26,271065,efectivo,aplicado
73679,98266,2025-11-21,121174,efectivo,aplicado
73680,98268,2025-10-31,41390,transferencia,aplicado
73681,98269,2025-12-31,42573,tarjeta_debito,aplicado
73682,98270,2026-04-20,29275,tarjeta_debito,aplicado
73684,98273,2026-02-23,41443,tarjeta_debito,aplicado
73685,98274,2025-10-27,165148,tarjeta_debito,aplicado
73687,98277,2025-10-26,31376,transferencia,aplicado
73688,98279,2026-03-01,33266,tarjeta_credito,aplicado
73689,98280,2025-10-12,48602,tarjeta_credito,aplicado
73690,98281,2026-02-01,44962,tarjeta_debito,aplicado
73691,98282,2026-03-07,43276,efectivo,aplicado
73692,98284,2025-10-20,60889,transferencia,aplicado
73693,98285,2025-10-27,31582,recaudo_externo,aplicado
73694,98286,2025-11-07,70128,recaudo_externo,aplicado
73695,98287,2025-11-19,66685,transferencia,aplicado
73696,98288,2025-12-22,72590,tarjeta_debito,aplicado
73698,98290,2025-11-20,89129,tarjeta_debito,aplicado
73699,98291,2026-01-27,105116,recaudo_externo,aplicado
73700,98292,2025-11-10,34375,transferencia,parcial
73701,98293,2026-01-30,65864,transferencia,aplicado
73702,98294,2026-05-02,60691,transferencia,aplicado
73703,98295,2025-11-20,56255,pse,aplicado
73704,98296,2026-01-19,62869,tarjeta_debito,aplicado
73705,98297,2026-04-17,68159,tarjeta_debito,aplicado
73706,98298,2025-11-09,161702,recaudo_externo,aplicado
73707,98299,2025-11-27,156227,efectivo,aplicado
73708,98300,2025-12-22,165931,tarjeta_credito,aplicado
73709,98301,2026-03-13,154795,pse,aplicado
73710,98303,2025-11-13,73578,efectivo,aplicado
73711,98304,2025-10-24,34572,tarjeta_debito,aplicado
73712,98305,2026-01-17,16566,pse,parcial
73713,98306,2025-12-22,51543,recaudo_externo,aplicado
73714,98307,2026-03-13,53421,transferencia,aplicado
73715,98309,2025-10-15,79288,tarjeta_credito,aplicado
73716,98311,2026-04-01,80638,pse,aplicado
73717,98312,2026-05-06,78740,pse,aplicado
73718,98313,2026-03-02,49985,tarjeta_debito,aplicado
73719,98314,2026-04-14,40540,efectivo,aplicado
73720,98315,2025-10-25,279917,pse,aplicado
73721,98316,2026-03-25,295359,recaudo_externo,aplicado
73722,98317,2025-10-18,59943,pse,aplicado
73723,98318,2026-03-10,29677,recaudo_externo,parcial
73725,98320,2026-04-26,51275,transferencia,aplicado
73726,98321,2025-11-03,74311,tarjeta_debito,parcial
73727,98322,2025-12-20,259522,tarjeta_debito,aplicado
73728,98325,2026-05-31,22691,recaudo_externo,parcial
73729,98326,2025-10-23,138256,tarjeta_debito,aplicado
73730,98327,2026-03-17,40028,recaudo_externo,parcial
73731,98328,2026-03-06,86263,transferencia,aplicado
73732,98329,2026-05-04,89743,tarjeta_debito,aplicado
73733,98330,2025-10-17,29787,tarjeta_debito,aplicado
73734,98331,2025-11-30,12133,efectivo,parcial
73735,98334,2026-03-23,35198,transferencia,aplicado
73736,98335,2026-05-04,30614,recaudo_externo,aplicado
73737,98337,2025-12-27,59846,pse,aplicado
73738,98338,2026-01-11,41365,pse,aplicado
73740,98344,2026-03-17,22342,transferencia,parcial
73741,98346,2025-11-26,103228,efectivo,aplicado
73742,98347,2026-01-29,115821,transferencia,aplicado
73743,98348,2025-10-15,44501,tarjeta_debito,aplicado
73746,98353,2026-04-16,45206,transferencia,aplicado
73747,98356,2025-10-14,55499,recaudo_externo,aplicado
73748,98357,2026-03-20,66020,recaudo_externo,aplicado
73749,98358,2025-11-02,59544,recaudo_externo,parcial
73750,98359,2025-10-19,37377,recaudo_externo,aplicado
73751,98360,2026-01-11,43072,transferencia,aplicado
73752,98362,2026-01-26,82749,recaudo_externo,aplicado
73753,98363,2025-10-16,76651,efectivo,aplicado
73755,98366,2025-10-29,91934,tarjeta_credito,aplicado
73756,98368,2026-02-16,82053,transferencia,aplicado
73757,98369,2025-10-29,26201,transferencia,aplicado
73758,98370,2026-02-14,18891,tarjeta_credito,parcial
73759,98371,2025-10-24,92320,tarjeta_debito,aplicado
73760,98372,2026-04-18,87950,tarjeta_credito,aplicado
73761,98373,2025-10-09,241959,pse,aplicado
73762,98374,2025-10-18,124612,transferencia,aplicado
73763,98376,2025-11-05,30121,tarjeta_credito,parcial
73764,98377,2026-02-14,51292,recaudo_externo,aplicado
73765,98378,2026-03-14,42888,tarjeta_debito,aplicado
73766,98379,2025-10-17,29243,pse,aplicado
73767,98380,2026-01-02,34297,recaudo_externo,aplicado
73768,98381,2025-12-19,35992,efectivo,aplicado
73769,98382,2026-03-01,42723,pse,aplicado
73770,98383,2025-10-10,143131,tarjeta_credito,aplicado
73771,98384,2026-04-16,136789,pse,aplicado
73774,98388,2026-03-21,128721,efectivo,parcial
73775,98389,2025-10-13,51295,tarjeta_credito,aplicado
73776,98390,2025-11-15,64987,transferencia,aplicado
73777,98391,2025-12-21,68260,pse,aplicado
73778,98392,2026-01-20,57453,transferencia,aplicado
73779,98393,2026-04-01,55022,tarjeta_debito,aplicado
73780,98395,2025-10-30,25082,efectivo,aplicado
73781,98397,2026-04-10,24947,recaudo_externo,parcial
73782,98398,2025-10-28,34909,pse,aplicado
73783,98399,2026-02-28,23214,tarjeta_credito,aplicado
73784,98400,2026-04-25,35130,transferencia,aplicado
73785,98401,2025-11-11,33725,transferencia,parcial
73786,98402,2026-01-25,61065,recaudo_externo,aplicado
73787,98403,2026-03-20,58869,tarjeta_credito,aplicado
73788,98404,2025-11-02,224388,tarjeta_credito,aplicado
73790,98407,2025-10-23,92980,pse,aplicado
73791,98409,2026-02-20,61092,transferencia,parcial
73792,98410,2025-10-20,42259,pse,aplicado
73793,98411,2026-01-15,25863,pse,parcial
73794,98413,2025-12-17,87160,pse,aplicado
73795,98414,2026-03-03,88494,recaudo_externo,aplicado
73796,98415,2026-04-29,73320,recaudo_externo,aplicado
73797,98416,2025-10-20,82216,transferencia,aplicado
73798,98417,2025-12-01,91968,pse,aplicado
73799,98418,2026-03-05,82561,efectivo,aplicado
73800,98421,2025-11-30,93505,pse,aplicado
73801,98422,2026-01-15,85511,pse,aplicado
73802,98424,2025-10-29,22013,pse,aplicado
73803,98425,2025-10-12,78297,transferencia,aplicado
73804,98426,2025-11-18,81955,transferencia,aplicado
73805,98427,2026-03-26,51901,efectivo,parcial
73806,98428,2025-10-17,164078,efectivo,aplicado
73807,98429,2025-11-07,160036,recaudo_externo,aplicado
73808,98430,2026-01-15,158945,efectivo,aplicado
73810,98432,2025-10-17,140137,transferencia,aplicado
73811,98434,2026-03-12,126881,tarjeta_debito,aplicado
73812,98435,2026-04-26,140075,tarjeta_credito,aplicado
73814,98439,2026-03-17,102945,transferencia,aplicado
73815,98440,2025-10-29,79243,transferencia,aplicado
73816,98441,2025-11-11,91064,tarjeta_debito,aplicado
73817,98442,2026-01-13,91602,tarjeta_credito,aplicado
73818,98443,2026-02-23,79928,efectivo,aplicado
73819,98444,2025-12-19,42962,tarjeta_credito,aplicado
73820,98445,2025-10-26,53609,tarjeta_credito,aplicado
73821,98446,2025-12-16,51559,transferencia,aplicado
73822,98448,2025-10-20,171931,efectivo,aplicado
73823,98449,2025-11-21,179345,efectivo,aplicado
73824,98451,2025-10-26,37595,transferencia,aplicado
73825,98453,2026-02-16,33956,transferencia,parcial
73827,98455,2026-04-19,46310,efectivo,aplicado
73828,98456,2025-10-21,37108,pse,aplicado
73829,98459,2025-10-11,153643,pse,aplicado
73830,98460,2025-11-07,170151,recaudo_externo,aplicado
73831,98461,2026-03-22,69094,efectivo,parcial
73832,98462,2025-10-25,29439,transferencia,aplicado
73833,98463,2026-04-28,38619,transferencia,aplicado
73834,98464,2025-11-02,47446,tarjeta_debito,aplicado
73835,98465,2025-12-20,62945,transferencia,aplicado
73837,98467,2026-04-02,61610,recaudo_externo,aplicado
73838,98468,2025-11-03,95037,tarjeta_credito,aplicado
73839,98470,2026-03-04,106246,transferencia,aplicado
73840,98472,2025-10-07,79668,efectivo,aplicado
73841,98473,2025-12-19,78300,transferencia,aplicado
73842,98474,2026-01-29,84046,efectivo,aplicado
73843,98475,2025-11-12,214297,transferencia,parcial
73844,98476,2026-03-16,292212,pse,aplicado
73845,98477,2025-10-29,203674,transferencia,parcial
73846,98478,2025-12-06,328653,tarjeta_credito,aplicado
73848,98481,2026-04-21,28128,efectivo,aplicado
73849,98482,2025-10-12,53366,tarjeta_debito,aplicado
73850,98483,2026-02-02,49773,recaudo_externo,aplicado
