id_encuesta,id_llamada,id_cliente,calificacion,comentario,fecha_encuesta
19221,104281,14538,3,Proceso claro,2026-03-02 17:12:59
19222,44581,15013,4,Asesor amable,2026-01-28 09:05:20
19223,66757,6313,3,,2026-01-07 08:25:10
19224,112019,14856,2,,2026-04-10 14:51:21
19225,642,7180,2,,2025-11-05 18:24:38
19226,64679,23578,4,,2026-01-12 01:01:10
19227,54861,29227,3,,2025-11-16 02:36:29
19228,66238,16708,3,Quedo pendiente,2026-04-02 10:17:44
19229,68338,6746,4,Se requiere seguimiento,2025-11-24 21:22:28
19230,13953,14893,3,Atencion rapida,2026-03-20 22:46:01
19231,49385,9656,4,Buena atencion,2025-11-11 21:57:55
19232,73672,11755,2,Tiempo de espera alto,2025-12-05 17:16:53
19233,99904,6523,4,,2026-02-24 00:36:49
19234,83545,22850,4,Quedo pendiente,2025-12-12 00:26:06
19235,37261,24751,2,,2025-11-21 16:24:19
19236,78035,13300,3,Atencion rapida,2025-10-31 14:56:03
19237,112272,27352,3,,2025-12-28 13:15:05
19238,109527,27875,4,,2026-03-23 15:38:55
19239,26750,4354,4,Se requiere seguimiento,2026-04-24 04:15:02
19240,97266,15439,2,Caso resuelto,2026-03-09 03:08:12
19241,91663,25245,2,,2025-11-19 11:02:19
19242,106657,25680,4,Tiempo de espera alto,2025-11-30 02:11:10
19243,119982,24741,3,,2025-12-03 13:37:11
19244,13469,3645,2,Asesor amable,2025-11-14 17:12:44
19245,119388,29127,4,Atencion rapida,2026-02-19 07:30:23
19246,110724,24079,4,Atencion rapida,2025-12-17 18:40:35
19247,31522,19717,4,,2026-01-22 03:06:56
19248,19350,23003,4,Quedo pendiente,2026-02-27 13:25:43
19249,11345,5449,4,,2026-04-07 03:08:26
19250,75871,13248,5,,2026-03-29 20:32:18
19251,38313,18985,3,Asesor amable,2025-12-31 08:28:24
19252,105529,14227,3,Tiempo de espera alto,2025-12-22 16:40:44
19253,40281,27578,3,No solucionaron del todo,2025-12-12 16:36:13
19254,14040,24694,2,,2026-03-05 01:25:59
19255,90468,3861,5,Esperaba mas,2026-01-22 14:45:53
19256,85518,21827,3,Muy buena experiencia,2025-10-26 02:10:33
19257,29147,24257,4,,2026-03-10 00:38:00
19258,81333,17044,5,Tiempo de espera alto,2026-04-11 00:33:22
19259,109987,6241,3,Esperaba mas,2026-02-19 20:35:58
19260,8136,23726,3,,2025-11-21 18:45:29
19261,117429,4180,3,No solucionaron del todo,2025-12-31 07:26:16
19262,91371,3984,3,,2026-03-20 09:18:00
19263,104764,24844,4,,2025-11-13 22:15:46
19264,46361,2314,3,,2025-11-09 22:44:51
19265,33106,1687,3,,2025-11-20 14:42:41
19266,93913,26380,5,,2025-10-17 12:07:01
19267,78193,13452,4,,2026-03-01 19:00:02
19268,111611,8774,4,Muy buena experiencia,2026-01-11 14:20:45
19269,56832,15961,5,,2026-01-17 03:00:08
19270,18084,13142,5,,2026-03-06 02:46:24
19271,7276,9359,3,Se requiere seguimiento,2026-03-29 19:50:10
19272,17918,28285,4,Se requiere seguimiento,2025-11-08 16:14:12
19273,122818,6200,3,Esperaba mas,2026-02-08 15:26:44
19274,123665,9934,4,,2026-03-24 18:46:30
19275,116274,21802,4,Muy buena experiencia,2025-11-15 10:59:38
19276,47185,17532,4,,2026-01-26 00:42:35
19277,81532,4600,3,Se requiere seguimiento,2025-11-27 13:01:28
19278,81240,16126,4,Esperaba mas,2025-11-02 23:12:58
19279,7674,26679,3,Se requiere seguimiento,2025-11-13 15:58:03
19280,27609,20315,4,,2025-10-24 20:37:26
19281,61466,8452,4,Esperaba mas,2025-11-05 03:06:53
19282,68699,23200,4,,2026-01-23 17:35:19
19283,63441,24453,3,,2025-11-12 00:21:38
19284,440,23583,3,,2025-12-17 17:37:00
19285,91657,5359,4,No solucionaron del todo,2025-11-11 07:57:09
19286,9749,21110,3,,2026-03-02 04:50:25
19287,58290,25578,5,Buena atencion,2026-03-26 12:48:01
19288,38571,20027,4,Servicio regular,2025-12-13 09:17:30
19289,3611,18131,2,Buena atencion,2025-10-31 18:04:47
19290,125046,26931,4,Se requiere seguimiento,2026-03-20 20:21:03
19291,70507,10459,4,,2026-03-27 01:27:21
19292,101171,23859,5,Buena atencion,2026-02-06 06:48:24
19293,79328,215,4,Tiempo de espera alto,2025-12-24 02:21:15
19294,63829,9616,4,,2026-03-10 17:13:11
19295,92680,26370,2,Buena atencion,2026-01-01 03:29:17
19296,45429,29239,2,Buena atencion,2026-01-02 08:37:28
19297,111470,11059,3,,2026-01-03 19:00:25
19298,98814,25604,3,,2025-10-30 02:49:16
19299,30967,15953,2,Asesor amable,2026-02-04 17:11:38
19300,38397,1698,3,,2026-01-27 03:23:37
19301,28522,5485,2,Buena atencion,2026-01-06 09:16:39
19302,31895,28634,3,,2026-01-29 00:37:06
19303,15865,29593,3,Asesor amable,2026-04-14 01:07:06
19304,58330,4616,3,Quedo pendiente,2026-01-15 10:44:27
19305,56481,23353,5,Buena atencion,2026-02-14 13:31:14
19306,16750,23488,5,Atencion rapida,2026-03-02 12:36:34
19307,48235,11681,3,,2025-11-04 08:19:43
19308,111514,24962,4,Caso resuelto,2026-02-17 04:39:33
19309,101403,21163,5,Esperaba mas,2026-01-02 23:54:58
19310,1281,29441,3,,2026-03-12 11:15:30
19311,70220,24228,5,Esperaba mas,2026-03-31 04:30:13
19312,79855,22244,2,,2026-01-17 12:47:34
19313,106375,23040,2,,2025-12-21 06:18:47
19314,123741,15256,4,,2026-03-12 13:08:15
19315,17087,26629,3,Asesor amable,2026-02-27 05:22:10
19316,73461,16282,3,Quedo pendiente,2026-01-18 01:40:09
19317,77684,6664,3,Atencion rapida,2025-12-08 11:38:55
19318,91954,14756,4,Muy buena experiencia,2026-03-02 11:38:49
19319,2529,16035,2,Quedo pendiente,2026-03-08 12:07:59
19320,60822,9082,3,Atencion rapida,2026-01-11 19:52:30
19321,17304,13683,3,Proceso claro,2026-01-07 06:56:48
19322,66459,20262,3,Asesor amable,2025-11-20 16:02:35
19323,28289,107,4,,2026-04-13 17:53:19
19324,20294,8990,4,,2026-02-27 15:01:23
19325,46326,25865,3,Caso resuelto,2026-03-06 11:32:52
19326,6566,22026,2,Atencion rapida,2025-11-23 14:18:15
19327,28569,25781,2,Asesor amable,2025-11-24 01:34:45
19328,28419,22006,3,,2026-01-09 15:21:11
19329,75397,22651,3,Proceso claro,2026-03-02 03:20:55
19330,1231,4010,3,Servicio regular,2026-03-26 12:42:29
19331,86883,13521,3,Se requiere seguimiento,2026-01-01 13:41:29
19332,39422,26109,2,Se requiere seguimiento,2025-12-14 03:59:07
19333,51144,29669,5,Caso resuelto,2026-05-11 03:12:44
19334,93031,18684,3,,2026-01-26 06:41:33
19335,19598,11618,3,,2026-01-09 11:36:03
19336,63445,13945,4,,2025-10-18 10:20:34
19337,106303,24736,4,Esperaba mas,2026-02-26 19:32:03
19338,91604,29365,5,,2026-01-04 07:38:04
19339,6251,3745,3,Quedo pendiente,2026-03-26 22:45:49
19340,103320,6346,5,Tiempo de espera alto,2026-02-06 18:06:07
19341,104695,26126,5,Servicio regular,2025-11-12 18:13:24
19342,43705,1271,3,Buena atencion,2025-11-17 02:51:47
19343,106097,11601,5,Atencion rapida,2025-11-06 09:08:17
19344,50666,2418,2,,2025-11-13 20:21:03
19345,67683,18658,3,No solucionaron del todo,2026-03-10 05:06:43
19346,111315,27518,3,,2025-12-22 12:51:40
19347,32441,20324,3,,2026-03-10 03:05:19
19348,4607,28206,4,,2026-03-31 18:13:44
19349,34223,10787,2,No solucionaron del todo,2026-01-21 12:46:27
19350,92651,26725,5,No solucionaron del todo,2026-03-17 23:37:07
19351,82184,13968,2,Proceso claro,2026-03-13 02:32:11
19352,48499,6177,2,Caso resuelto,2026-04-02 13:27:58
19353,117845,7146,3,Esperaba mas,2026-04-06 07:25:57
19354,10226,20907,3,Se requiere seguimiento,2025-11-20 21:40:05
19355,2138,5861,4,Atencion rapida,2026-01-28 06:38:31
19356,24218,8014,2,Caso resuelto,2025-11-08 14:49:34
19357,1403,4357,4,,2026-01-02 01:26:43
19358,46915,25014,3,No solucionaron del todo,2025-10-27 21:02:14
19359,23843,14569,3,No solucionaron del todo,2025-11-09 19:23:53
19360,92705,4842,4,,2025-11-23 16:55:02
19361,60654,20613,3,Buena atencion,2026-02-07 14:54:28
19362,20579,25499,3,,2026-01-12 01:32:49
19363,45666,10663,5,Atencion rapida,2026-04-09 04:34:22
19364,59680,26808,2,Servicio regular,2025-10-19 23:59:12
19365,36533,20874,3,Esperaba mas,2026-02-21 04:46:44
19366,37197,28681,1,Muy buena experiencia,2026-04-07 05:05:40
19367,115017,16445,3,Asesor amable,2025-11-22 06:51:47
19368,70145,3417,4,Buena atencion,2026-01-18 00:47:22
19369,96025,29090,2,,2026-03-16 19:52:18
19370,81972,19723,4,Servicio regular,2025-11-03 19:29:25
19371,84018,24097,3,Esperaba mas,2025-12-05 14:01:25
19372,33493,13466,4,Se requiere seguimiento,2025-10-31 21:37:48
19373,86827,24965,4,Quedo pendiente,2025-11-01 21:36:17
19374,68054,29260,3,Servicio regular,2026-03-12 09:12:00
19375,17877,9383,3,Proceso claro,2025-12-28 02:34:52
19376,73258,13429,4,Proceso claro,2026-01-20 20:39:24
19377,105739,5153,3,Servicio regular,2026-01-02 07:05:55
19378,36243,23715,3,,2025-11-12 05:39:45
19379,94042,24537,3,Caso resuelto,2026-02-18 16:48:11
19380,17320,13576,4,Tiempo de espera alto,2025-12-13 20:29:31
19381,19924,26942,4,,2026-01-18 12:09:39
19382,16934,7239,2,Esperaba mas,2025-12-28 03:30:30
19383,118790,12306,3,,2026-03-14 23:50:06
19384,101793,11533,3,Tiempo de espera alto,2025-10-18 17:13:31
19385,7831,28682,4,,2025-12-23 06:39:55
19386,32363,4834,5,,2025-12-10 07:26:28
19387,42654,24606,5,,2025-12-10 18:51:12
19388,47982,2690,2,No solucionaron del todo,2026-01-11 20:05:49
19389,3375,2242,3,Quedo pendiente,2025-11-02 18:18:58
19390,115026,2222,4,Se requiere seguimiento,2026-01-04 20:27:54
19391,122479,828,3,Buena atencion,2025-10-28 21:42:49
19392,87343,22315,5,Tiempo de espera alto,2026-01-20 00:34:48
19393,120,6237,3,Servicio regular,2026-01-14 21:52:55
19394,83243,5618,3,Caso resuelto,2026-03-03 22:07:39
19395,81599,1335,3,Esperaba mas,2026-04-08 10:58:47
19396,82731,18339,4,,2025-12-06 17:36:22
19397,84453,24543,4,,2025-12-08 13:11:13
19398,37490,234,3,Servicio regular,2026-04-04 04:56:22
19399,87695,5765,2,,2025-12-20 15:10:08
19400,67635,20865,4,Proceso claro,2025-10-18 09:16:38
19401,29979,2259,3,Esperaba mas,2026-03-08 14:51:25
19402,5380,20753,3,,2025-12-12 18:31:15
19403,104462,4336,4,Se requiere seguimiento,2025-12-01 21:58:03
19404,125656,25723,3,Buena atencion,2026-03-21 18:30:38
19405,32300,22645,1,Tiempo de espera alto,2025-11-04 13:33:45
19406,34382,19843,5,,2026-01-11 04:38:35
19407,118417,29965,2,Buena atencion,2026-03-09 13:20:01
19408,116265,11911,5,Buena atencion,2025-11-22 16:10:39
19409,14802,4697,3,Tiempo de espera alto,2026-01-12 05:25:39
19410,86223,14615,4,,2025-11-29 14:16:34
19411,19597,5158,2,Se requiere seguimiento,2026-01-27 14:28:42
19412,7661,24384,2,,2025-11-05 21:35:28
19413,98961,12518,4,Proceso claro,2026-03-21 21:17:38
19414,7355,29848,3,No solucionaron del todo,2026-03-08 09:00:43
19415,64110,17118,4,Buena atencion,2025-11-06 16:41:20
19416,33822,5152,3,Caso resuelto,2025-11-07 14:38:02
19417,39124,24119,3,,2025-12-12 09:16:09
19418,44660,1622,3,Muy buena experiencia,2026-04-13 04:31:44
19419,31443,20069,4,Servicio regular,2025-11-26 06:13:53
19420,21243,13324,5,,2026-02-16 03:17:52
19421,64552,1653,5,Quedo pendiente,2026-04-08 12:31:09
19422,72546,8240,2,Buena atencion,2026-03-18 21:29:31
19423,73937,7009,3,No solucionaron del todo,2025-12-17 03:37:09
19424,4687,10394,5,Se requiere seguimiento,2026-02-23 13:14:25
19425,17869,9282,3,Caso resuelto,2025-11-11 09:59:42
19426,87273,7607,4,Caso resuelto,2026-01-15 06:55:22
19427,35761,5199,3,Proceso claro,2025-11-05 17:25:35
19428,94759,18577,4,Asesor amable,2025-10-29 23:42:21
19429,20387,17138,5,Esperaba mas,2026-03-27 11:20:29
19430,13955,22521,4,Caso resuelto,2026-01-30 09:43:46
19431,117174,15798,3,,2026-01-11 08:39:36
19432,32487,2409,2,Se requiere seguimiento,2026-01-15 06:15:05
19433,117554,20789,4,Caso resuelto,2025-12-10 04:47:39
19434,38593,5414,3,Se requiere seguimiento,2026-02-26 18:20:19
19435,75965,8609,3,Servicio regular,2025-11-11 02:19:29
19436,15675,27489,3,Tiempo de espera alto,2025-11-06 18:07:39
19437,27344,9327,3,Quedo pendiente,2025-12-12 04:06:58
19438,88653,13260,3,Buena atencion,2026-02-13 11:49:01
19439,91826,2283,5,Asesor amable,2026-04-02 23:49:19
19440,117116,1546,4,,2025-10-25 15:28:07
19441,17665,4133,4,Quedo pendiente,2025-11-14 21:29:10
19442,76670,26798,5,Quedo pendiente,2026-04-05 01:22:10
19443,78155,7847,4,Atencion rapida,2026-03-14 10:32:29
19444,123036,8300,4,Servicio regular,2026-04-01 20:07:01
19445,87422,16655,3,Quedo pendiente,2026-01-31 16:18:20
19446,116942,15267,5,Se requiere seguimiento,2025-11-21 11:29:33
19447,91089,19180,4,Caso resuelto,2026-03-24 21:04:42
19448,120506,6820,5,Se requiere seguimiento,2025-11-04 06:42:30
19449,70393,7838,4,Quedo pendiente,2026-03-06 11:15:40
19450,64801,106,3,Buena atencion,2025-10-14 10:54:54
19451,20386,10228,1,Asesor amable,2025-11-03 04:26:59
19452,124669,15015,3,,2025-12-17 22:53:40
19453,89490,10171,5,,2026-02-03 07:24:11
19454,11662,28428,2,Caso resuelto,2025-12-07 14:05:20
19455,30229,1862,3,Esperaba mas,2026-01-14 22:57:37
19456,39110,20703,3,,2026-03-16 08:50:58
19457,85683,23280,4,Muy buena experiencia,2026-01-02 18:18:18
19458,19986,12701,2,,2026-03-13 13:06:37
19459,68759,23765,5,Servicio regular,2025-12-26 15:07:33
19460,89163,5975,5,Buena atencion,2026-02-17 07:36:01
19461,11794,12369,3,Quedo pendiente,2026-04-10 09:09:38
19462,43667,16354,3,Atencion rapida,2025-11-10 21:23:31
19463,120678,9794,3,Caso resuelto,2025-11-18 05:13:17
19464,103829,28091,5,,2025-10-22 23:10:24
19465,115810,21940,4,Asesor amable,2026-01-01 09:07:50
19466,64798,27874,3,,2026-04-04 20:56:58
19467,32848,8808,5,,2025-12-05 22:29:47
19468,9032,23477,2,No solucionaron del todo,2025-10-20 12:23:28
19469,46643,20438,2,Quedo pendiente,2025-11-15 10:53:57
19470,51692,27732,2,,2025-11-20 21:41:02
19471,30696,20564,3,No solucionaron del todo,2025-10-18 08:30:13
19472,65454,20229,4,,2026-03-20 06:06:00
19473,73033,1133,5,No solucionaron del todo,2025-11-12 15:54:41
19474,108760,2106,4,No solucionaron del todo,2025-12-22 14:19:29
19475,21151,29285,3,,2026-03-12 18:40:37
19476,89396,24803,4,,2025-11-25 23:31:42
19477,125646,16471,4,Muy buena experiencia,2026-01-07 16:18:05
19478,106349,13381,4,Caso resuelto,2026-02-17 16:57:58
19479,94349,19992,4,Quedo pendiente,2026-03-22 21:52:57
19480,99424,11167,4,Servicio regular,2026-01-22 14:33:07
19481,72816,18810,4,,2026-03-02 08:54:45
19482,26804,11307,4,,2026-04-12 18:26:27
19483,91015,14022,4,Esperaba mas,2026-01-29 22:59:28
19484,53500,26724,3,Buena atencion,2026-03-25 05:32:55
19485,74437,12862,3,,2025-12-17 06:03:33
19486,21207,24051,1,,2026-03-16 13:18:20
19487,87739,23126,3,,2025-12-31 14:06:21
19488,15247,27920,2,,2025-10-18 10:27:37
19489,109276,8868,4,Esperaba mas,2025-10-20 21:08:13
19490,55008,24800,3,Esperaba mas,2026-03-10 06:56:24
19491,86108,4689,3,,2026-01-13 19:58:53
19492,51491,18033,4,Asesor amable,2026-04-12 07:33:52
19493,7658,13379,4,,2026-02-21 16:42:49
19494,52556,4682,4,Esperaba mas,2026-04-10 15:02:50
19495,66536,19304,3,,2026-04-06 23:15:21
19496,111656,5792,4,Proceso claro,2025-11-07 01:22:07
19497,27905,26732,3,Atencion rapida,2026-01-27 06:19:52
19498,29534,12502,5,,2025-11-29 18:50:13
19499,16832,27972,2,,2026-01-02 20:46:25
19500,62732,19381,4,Proceso claro,2026-03-23 00:15:40
19501,13834,13136,2,,2026-04-14 01:44:20
19502,91265,19519,4,Servicio regular,2025-10-15 20:50:00
19503,46618,27829,3,Buena atencion,2025-11-07 08:55:17
19504,41931,14520,2,Proceso claro,2025-10-23 14:18:28
19505,105869,26405,4,,2026-04-12 11:40:39
19506,123692,9874,4,,2026-04-03 02:59:20
19507,106619,1077,3,,2026-03-16 16:13:17
19508,6865,18652,5,Quedo pendiente,2025-10-30 11:31:18
19509,9882,12105,2,Atencion rapida,2025-12-08 18:46:58
19510,29451,15352,4,,2025-12-28 06:59:42
19511,117447,17219,2,,2026-04-02 10:37:33
19512,112610,5622,4,Servicio regular,2026-01-26 10:36:53
19513,53753,27648,4,Quedo pendiente,2025-10-25 04:44:27
19514,20478,362,5,Proceso claro,2026-01-31 06:23:45
19515,11064,12769,3,,2026-02-09 12:00:47
19516,57488,24689,4,Caso resuelto,2026-01-09 03:06:45
19517,21911,3656,3,,2026-01-23 12:24:51
19518,30772,4218,4,Atencion rapida,2026-02-27 18:52:56
19519,89151,14684,5,,2025-11-11 15:39:13
19520,97015,25832,3,,2026-03-01 14:42:16
19521,75659,9710,4,,2026-03-27 23:42:59
19522,54502,19066,5,Caso resuelto,2026-01-14 15:06:54
19523,30357,6226,4,No solucionaron del todo,2026-03-13 07:45:16
19524,97153,29561,4,,2026-01-15 02:46:19
19525,35748,10156,3,Muy buena experiencia,2026-01-28 10:01:11
19526,73580,1390,3,Tiempo de espera alto,2026-01-05 18:59:04
19527,120831,4036,3,,2025-10-27 07:41:54
19528,102465,7288,5,Muy buena experiencia,2026-02-10 16:17:20
19529,5403,26750,3,,2025-11-12 05:08:40
19530,53632,19529,3,Tiempo de espera alto,2025-12-12 13:21:28
19531,49772,18670,3,,2026-01-27 10:16:29
19532,78601,16948,2,,2025-11-12 01:37:28
19533,98868,4639,4,,2025-11-25 20:00:26
19534,66610,16194,4,,2026-02-18 18:17:08
19535,61876,9290,4,No solucionaron del todo,2026-03-29 15:31:39
19536,75098,7003,2,,2026-04-02 18:36:18
19537,61765,15100,2,Se requiere seguimiento,2026-01-12 05:34:24
19538,48161,27970,4,,2026-01-10 22:10:39
19539,12347,9009,2,Se requiere seguimiento,2025-12-02 05:17:42
19540,61794,26655,4,Esperaba mas,2026-01-09 10:16:34
19541,3240,4420,3,Atencion rapida,2026-04-28 22:48:37
19542,20882,15984,2,,2025-12-07 01:16:36
19543,108046,23862,4,Atencion rapida,2025-12-13 22:14:48
19544,14188,26065,3,Tiempo de espera alto,2025-11-30 18:01:39
19545,14038,24694,4,Caso resuelto,2026-02-24 05:24:55
19546,84465,12299,3,,2025-10-23 09:11:56
19547,20203,25512,5,,2026-03-31 04:27:26
19548,11595,29512,5,Tiempo de espera alto,2025-12-14 05:14:03
19549,46587,11677,4,Asesor amable,2026-02-14 02:01:06
19550,20259,954,2,Buena atencion,2026-01-28 11:44:59
19551,91286,3965,4,No solucionaron del todo,2025-11-21 04:08:03
19552,64712,2582,4,Tiempo de espera alto,2026-01-02 15:54:50
19553,106411,16577,4,,2026-01-21 05:10:08
19554,101356,7018,4,,2026-01-13 13:04:51
19555,62663,3535,4,,2026-01-09 22:27:43
19556,34138,24650,3,,2025-11-22 11:59:27
19557,36412,15736,4,,2025-12-11 08:45:36
19558,88142,10904,4,Atencion rapida,2026-02-06 10:28:24
19559,24580,28305,3,Tiempo de espera alto,2025-12-24 13:36:48
19560,55090,9404,4,,2026-01-01 00:22:55
19561,77825,23162,4,Asesor amable,2025-12-18 05:29:32
19562,27436,28023,3,Atencion rapida,2026-04-07 08:00:35
19563,77053,22502,3,Esperaba mas,2026-03-28 03:05:11
19564,21489,19577,3,Buena atencion,2026-04-08 01:20:41
19565,7886,14021,3,Esperaba mas,2025-12-03 09:32:52
19566,82107,22693,4,,2026-03-04 05:21:16
19567,31787,5688,4,Se requiere seguimiento,2026-02-04 01:25:49
19568,25839,5071,3,Muy buena experiencia,2026-02-05 08:35:30
19569,37260,16641,4,Atencion rapida,2025-12-15 22:59:29
19570,100306,28786,4,,2025-12-31 21:17:40
19571,61362,15285,3,,2026-03-24 09:48:16
19572,22956,6075,4,Servicio regular,2026-01-31 01:31:32
19573,105436,24632,4,,2026-04-04 08:48:52
19574,52576,3982,3,Asesor amable,2026-04-24 10:56:09
19575,120409,190,3,Se requiere seguimiento,2026-01-09 20:54:03
19576,67518,25782,4,,2026-01-09 16:19:09
19577,24431,8816,1,,2026-02-15 04:57:03
19578,13314,26333,3,,2025-12-22 02:36:27
19579,95735,14234,4,,2026-02-23 08:28:27
19580,63694,23035,3,Muy buena experiencia,2025-10-28 04:14:47
19581,96055,8709,4,Proceso claro,2026-03-24 00:58:28
19582,70559,4073,3,,2026-02-21 06:24:23
19583,22888,16388,3,,2026-01-07 01:53:04
19584,89480,8447,3,Asesor amable,2025-11-20 20:52:42
19585,87741,23505,4,,2025-11-15 08:35:05
19586,111320,23322,5,,2026-01-30 01:54:20
19587,57258,17793,4,Servicio regular,2026-03-05 18:55:39
19588,36066,13328,4,Asesor amable,2026-01-08 08:42:54
19589,97962,3086,3,Muy buena experiencia,2025-11-20 15:42:35
19590,38966,2905,5,Atencion rapida,2026-04-03 18:20:32
19591,76042,10820,5,Caso resuelto,2026-03-12 10:02:50
19592,53575,25223,1,Esperaba mas,2025-10-24 21:43:53
19593,10165,3987,3,Proceso claro,2026-02-21 12:56:52
19594,26124,4037,4,,2025-10-17 08:23:35
19595,82387,20954,4,Buena atencion,2026-01-02 18:35:17
19596,87463,26996,3,Proceso claro,2026-01-18 06:25:38
19597,100515,22950,3,No solucionaron del todo,2026-01-28 10:31:49
19598,26219,2927,4,,2025-11-01 20:53:38
19599,123192,9080,4,Muy buena experiencia,2026-01-15 17:36:05
19600,58217,5857,3,No solucionaron del todo,2025-12-01 23:57:53
19601,2408,6544,4,,2025-12-29 18:43:29
19602,25761,2812,3,Buena atencion,2026-03-09 19:51:04
19603,45192,18468,3,Quedo pendiente,2026-02-12 09:56:14
19604,94596,21768,2,,2026-03-14 09:07:20
19605,117764,23295,4,Proceso claro,2025-12-11 00:51:19
19606,101872,3973,2,Asesor amable,2025-10-22 20:51:21
19607,43383,26538,4,,2026-02-27 11:04:18
19608,65347,15806,4,Proceso claro,2025-11-20 03:31:09
19609,69282,28211,4,,2026-03-23 20:38:41
19610,72258,26091,4,Caso resuelto,2025-12-03 23:58:45
19611,37471,23656,5,Esperaba mas,2025-11-29 23:41:49
19612,37113,8949,4,Proceso claro,2026-03-01 01:15:54
19613,104148,16223,5,,2026-01-19 08:58:44
19614,8984,17939,3,,2025-12-08 16:59:00
19615,12796,19192,3,Muy buena experiencia,2025-10-20 03:07:22
19616,46707,25042,5,,2025-12-22 16:55:57
19617,82185,18663,4,,2026-02-12 08:14:30
19618,32678,10242,3,,2025-12-15 04:52:25
19619,91489,12120,4,,2025-11-02 07:48:51
19620,77805,2448,4,No solucionaron del todo,2026-01-07 02:43:02
19621,87181,26248,4,,2026-01-09 03:16:56
19622,16489,17263,3,,2026-01-05 07:26:05
19623,77655,24808,4,,2026-01-06 22:24:06
19624,102468,4206,3,Buena atencion,2026-01-31 09:06:02
19625,39980,18397,3,Servicio regular,2025-12-26 23:07:49
19626,14768,4207,4,,2026-01-23 07:41:16
19627,73491,13563,4,Esperaba mas,2026-01-04 10:40:32
19628,101648,10458,3,,2026-03-21 14:28:57
19629,112424,8777,5,,2026-03-04 00:10:23
19630,102252,2660,4,,2026-01-29 04:28:51
19631,63459,27865,4,,2025-11-15 14:22:34
19632,121558,5654,3,Proceso claro,2025-12-13 10:28:11
19633,59445,25960,5,Asesor amable,2026-03-28 15:00:30
19634,121969,14662,4,Buena atencion,2026-03-11 19:33:36
19635,30260,16463,5,Proceso claro,2025-12-18 16:59:11
19636,74755,1935,3,Esperaba mas,2026-02-15 03:42:19
19637,35222,29836,4,,2025-11-14 10:49:29
19638,44647,495,4,,2026-04-23 11:18:50
19639,102899,22853,5,,2026-01-18 13:19:15
19640,115279,13688,4,Muy buena experiencia,2026-03-21 16:56:07
19641,118424,546,1,Muy buena experiencia,2026-01-10 00:31:57
19642,13310,28350,4,Proceso claro,2026-02-27 08:15:10
19643,118653,18257,3,,2025-10-17 04:15:44
19644,2069,22397,4,Servicio regular,2026-04-26 16:14:34
19645,11012,26289,5,Tiempo de espera alto,2026-02-19 22:52:31
19646,82020,10709,4,Proceso claro,2025-12-25 03:55:43
19647,82002,2598,2,,2025-11-14 09:15:40
19648,28696,12605,4,,2026-02-11 03:30:56
19649,61497,27830,4,Servicio regular,2026-02-09 07:01:41
19650,57110,27049,5,Buena atencion,2025-11-26 15:37:30
19651,77626,26521,4,Muy buena experiencia,2025-12-18 09:52:22
19652,115266,25688,4,,2026-04-11 05:20:33
19653,46737,25986,4,Asesor amable,2025-12-31 15:48:19
19654,109427,11662,4,Asesor amable,2025-12-01 16:43:14
19655,33924,10828,3,,2026-01-10 16:52:16
19656,41241,1629,3,,2025-10-26 06:45:44
19657,16415,22954,3,Atencion rapida,2025-11-05 22:48:43
19658,87725,29684,4,,2025-11-25 23:15:29
19659,113102,14838,4,Atencion rapida,2025-10-16 22:30:28
19660,80087,6560,4,Proceso claro,2026-01-07 19:08:49
19661,57482,763,4,,2025-12-23 20:57:19
19662,96574,29703,4,Atencion rapida,2025-10-23 23:29:36
19663,74084,16504,4,Muy buena experiencia,2025-11-26 03:17:23
19664,32303,5951,4,Servicio regular,2025-10-31 03:19:32
19665,14493,8874,2,No solucionaron del todo,2025-11-22 21:26:47
19666,110858,27013,3,,2026-03-13 10:26:33
19667,37819,11357,5,,2026-03-10 16:12:46
19668,67913,28438,4,,2026-02-24 12:43:05
19669,103902,13908,5,Buena atencion,2026-02-24 08:19:08
19670,83522,8784,3,Proceso claro,2026-01-13 23:22:53
19671,13938,19852,3,,2025-11-06 15:55:36
19672,20501,3574,2,Asesor amable,2026-02-22 14:33:20
19673,98080,6193,5,,2026-01-18 05:24:34
19674,53115,20348,3,Esperaba mas,2025-11-29 03:32:54
19675,84773,21394,4,Muy buena experiencia,2025-12-19 22:03:57
19676,91681,3635,2,Tiempo de espera alto,2025-10-24 21:25:13
19677,51893,2140,2,Proceso claro,2025-12-09 12:23:35
19678,101173,16364,5,Quedo pendiente,2025-10-23 15:46:55
19679,8106,23486,3,Servicio regular,2025-11-08 16:30:07
19680,88667,7151,3,,2025-12-15 13:48:05
19681,66301,25425,4,Asesor amable,2026-02-06 05:43:41
19682,80428,1148,5,,2026-03-27 18:57:52
19683,95546,19984,5,,2025-11-05 05:13:20
19684,6708,3912,4,,2025-12-06 01:03:40
19685,66799,8605,5,Servicio regular,2026-02-15 15:45:53
19686,46545,3366,4,Esperaba mas,2025-12-24 22:03:03
19687,125261,26567,4,,2025-12-28 10:09:06
19688,20930,19537,5,Servicio regular,2025-11-06 08:43:31
19689,12204,7576,5,Tiempo de espera alto,2025-11-15 08:42:55
19690,118293,20920,3,,2025-11-17 01:02:20
19691,116560,29791,2,,2026-04-02 16:02:33
19692,71901,15044,4,Proceso claro,2026-02-01 13:52:57
