id_caso,id_cliente,id_tipo_servicio,id_motivo,descripcion_caso,fecha_apertura,fecha_cierre,estado_caso,resuelto_primer_contacto,prioridad
96454,25247,2,5,Caso 96454 asociado a motivo 5,2025-10-11 17:08:43,,en_proceso,0,alta
96455,100101,1,2,Caso 96455 asociado a motivo 2,2025-08-12 10:51:23,2025-08-23 20:51:23,cerrado,1,media
96456,85812,2,6,Caso 96456 asociado a motivo 6,2025-06-25 13:01:48,2025-07-06 15:01:48,cancelado,0,critica
96457,95694,1,2,Caso 96457 asociado a motivo 2,2025-07-22 10:57:07,,en_proceso,0,alta
96458,53409,2,6,Caso 96458 asociado a motivo 6,2025-10-25 21:13:04,2025-11-12 00:13:04,cerrado,1,media
96459,45174,3,8,Caso 96459 asociado a motivo 8,2025-06-19 17:51:59,2025-07-07 01:51:59,cerrado,1,baja
96460,96915,4,10,Caso 96460 asociado a motivo 10,2025-08-14 07:09:29,2025-08-17 15:09:29,cerrado,1,alta
96461,72413,5,15,Caso 96461 asociado a motivo 15,2026-04-17 11:38:07,2026-05-02 21:38:07,cerrado,1,media
96462,100453,1,2,Caso 96462 asociado a motivo 2,2026-04-30 07:45:45,2026-05-20 13:45:45,cerrado,0,alta
96463,61854,5,13,Caso 96463 asociado a motivo 13,2025-12-12 20:35:10,2025-12-27 05:35:10,cerrado,1,media
96464,20585,5,13,Caso 96464 asociado a motivo 13,2026-01-14 09:48:23,2026-02-02 16:04:10,cerrado,0,media
96465,46262,1,1,Caso 96465 asociado a motivo 1,2026-05-23 15:36:33,2026-05-26 23:59:59,cerrado,1,baja
96466,119153,3,8,Caso 96466 asociado a motivo 8,2025-11-29 12:25:55,2025-12-09 18:25:55,cerrado,1,alta
96467,65410,3,7,Caso 96467 asociado a motivo 7,2026-04-10 14:02:39,2026-04-28 15:02:39,cerrado,1,alta
96468,63916,2,4,Caso 96468 asociado a motivo 4,2026-03-24 08:07:17,2026-04-03 15:07:17,cerrado,1,media
96469,95764,1,2,Caso 96469 asociado a motivo 2,2025-12-21 09:28:03,2025-12-27 13:37:20,cerrado,0,baja
96470,39356,4,11,Caso 96470 asociado a motivo 11,2025-09-23 21:15:56,2025-09-25 06:15:56,cerrado,1,baja
96471,14380,4,11,Caso 96471 asociado a motivo 11,2025-09-21 14:12:44,2025-10-09 15:12:44,cerrado,1,media
96472,20391,2,5,Caso 96472 asociado a motivo 5,2026-01-23 16:26:33,,en_proceso,0,critica
96473,7640,2,5,Caso 96473 asociado a motivo 5,2025-10-07 17:51:34,2025-10-20 23:51:34,cerrado,1,media
96474,78269,2,6,Caso 96474 asociado a motivo 6,2025-11-21 17:59:52,2025-11-30 01:59:52,cerrado,0,media
96475,100411,1,2,Caso 96475 asociado a motivo 2,2026-02-27 15:06:11,,en_proceso,0,media
96476,85519,2,5,Caso 96476 asociado a motivo 5,2026-03-13 12:04:03,2026-04-03 21:29:16,cerrado,0,critica
96477,91220,5,15,Caso 96477 asociado a motivo 15,2026-02-04 14:54:21,2026-02-14 18:54:21,cerrado,1,baja
96478,24253,3,7,Caso 96478 asociado a motivo 7,2025-12-15 16:59:25,2025-12-19 01:59:25,cerrado,0,baja
96479,12289,1,2,Caso 96479 asociado a motivo 2,2026-03-12 03:39:19,2026-03-22 04:39:19,cerrado,1,alta
96480,687,2,4,Caso 96480 asociado a motivo 4,2026-03-26 10:32:46,2026-04-11 18:32:46,cerrado,1,baja
96481,34504,1,3,Caso 96481 asociado a motivo 3,2025-06-14 09:40:12,2025-06-29 16:40:12,cerrado,1,media
96482,9077,3,8,Caso 96482 asociado a motivo 8,2025-06-26 19:00:45,2025-07-08 05:00:45,cerrado,1,baja
96483,43654,5,15,Caso 96483 asociado a motivo 15,2025-07-03 07:43:46,2025-07-09 16:43:46,cerrado,1,baja
96484,43255,1,2,Caso 96484 asociado a motivo 2,2025-08-18 10:45:37,,en_proceso,0,baja
96485,87852,2,5,Caso 96485 asociado a motivo 5,2025-12-31 09:11:39,2026-01-08 12:35:21,cerrado,0,baja
96486,37532,3,9,Caso 96486 asociado a motivo 9,2025-12-24 05:38:59,2026-01-05 13:38:59,cerrado,0,alta
96487,56559,5,14,Caso 96487 asociado a motivo 14,2025-08-13 15:29:28,,en_proceso,0,baja
96488,103183,1,1,Caso 96488 asociado a motivo 1,2025-08-22 19:54:33,2025-08-22 21:54:33,cerrado,1,baja
96489,54939,5,13,Caso 96489 asociado a motivo 13,2025-07-10 08:44:22,,en_proceso,0,baja
96490,25758,5,14,Caso 96490 asociado a motivo 14,2026-02-17 15:11:00,2026-03-03 22:11:00,cerrado,0,media
96491,95652,2,4,Caso 96491 asociado a motivo 4,2025-07-31 12:06:19,,en_proceso,0,media
96492,3069,4,12,Caso 96492 asociado a motivo 12,2025-11-28 06:17:12,,en_proceso,0,critica
96493,115687,5,14,Caso 96493 asociado a motivo 14,2026-03-26 19:37:57,2026-04-06 01:37:57,cerrado,1,alta
96494,108518,5,15,Caso 96494 asociado a motivo 15,2026-03-02 13:15:03,2026-03-17 22:15:03,cerrado,1,baja
96495,86481,1,2,Caso 96495 asociado a motivo 2,2026-05-04 07:28:57,,en_proceso,0,media
96496,25879,3,7,Caso 96496 asociado a motivo 7,2026-01-19 13:04:42,2026-02-04 16:04:42,cerrado,1,baja
96497,97827,1,3,Caso 96497 asociado a motivo 3,2025-06-17 14:58:01,2025-07-05 00:58:01,cerrado,1,baja
96498,116550,2,5,Caso 96498 asociado a motivo 5,2025-07-01 09:18:09,2025-07-17 19:18:09,cerrado,1,critica
96499,21001,2,4,Caso 96499 asociado a motivo 4,2026-04-07 08:32:06,2026-04-25 18:32:06,cerrado,1,media
96500,24948,2,4,Caso 96500 asociado a motivo 4,2026-03-02 01:53:03,2026-03-22 04:53:03,cancelado,0,baja
96501,44351,1,3,Caso 96501 asociado a motivo 3,2026-02-18 10:24:09,2026-02-21 14:24:09,cerrado,1,media
96502,7817,3,7,Caso 96502 asociado a motivo 7,2026-05-15 18:42:21,2026-05-18 09:04:16,cerrado,0,baja
96503,32773,2,6,Caso 96503 asociado a motivo 6,2025-09-13 10:29:52,2025-09-28 17:29:52,cerrado,0,media
96504,35728,2,5,Caso 96504 asociado a motivo 5,2025-06-30 17:41:14,2025-07-18 19:41:14,cerrado,1,media
96505,5804,2,6,Caso 96505 asociado a motivo 6,2025-06-23 06:53:14,,en_proceso,0,alta
96506,53454,2,5,Caso 96506 asociado a motivo 5,2026-04-21 14:54:53,,en_proceso,0,media
96507,13102,2,5,Caso 96507 asociado a motivo 5,2025-10-09 14:54:06,,en_proceso,0,media
96508,14683,5,13,Caso 96508 asociado a motivo 13,2025-12-03 14:36:42,2025-12-07 14:36:42,cerrado,1,critica
96509,99076,1,3,Caso 96509 asociado a motivo 3,2026-04-13 12:59:50,,en_proceso,0,baja
96510,71984,2,6,Caso 96510 asociado a motivo 6,2025-12-10 11:18:00,,en_proceso,0,baja
96511,55477,5,14,Caso 96511 asociado a motivo 14,2025-08-14 17:39:00,2025-08-28 22:39:00,cerrado,0,media
96512,63031,1,2,Caso 96512 asociado a motivo 2,2026-03-03 16:20:30,,en_proceso,0,baja
96513,44688,5,15,Caso 96513 asociado a motivo 15,2025-07-15 06:09:43,2025-07-26 13:06:21,cerrado,0,baja
96514,99609,2,4,Caso 96514 asociado a motivo 4,2026-01-02 16:54:30,2026-01-14 02:54:30,cerrado,1,media
96515,34714,1,1,Caso 96515 asociado a motivo 1,2026-03-24 15:43:10,2026-04-04 19:43:10,cerrado,1,media
96516,61583,5,13,Caso 96516 asociado a motivo 13,2026-04-27 09:34:11,2026-04-28 20:34:11,cerrado,1,media
96517,21172,5,14,Caso 96517 asociado a motivo 14,2025-06-03 10:03:55,2025-06-19 18:03:55,cerrado,1,media
96518,71727,5,13,Caso 96518 asociado a motivo 13,2025-09-03 17:11:53,,en_proceso,0,media
96519,98533,2,4,Caso 96519 asociado a motivo 4,2025-08-22 10:26:24,2025-09-07 17:26:24,cerrado,0,baja
96520,74918,2,4,Caso 96520 asociado a motivo 4,2026-05-18 09:55:54,,en_proceso,0,baja
96521,64415,3,8,Caso 96521 asociado a motivo 8,2026-01-14 12:19:44,,en_proceso,0,baja
96522,91099,5,15,Caso 96522 asociado a motivo 15,2026-05-06 12:21:02,,en_proceso,0,baja
96523,45059,2,4,Caso 96523 asociado a motivo 4,2025-12-12 15:51:11,2025-12-22 19:12:52,cancelado,0,baja
96524,53093,3,8,Caso 96524 asociado a motivo 8,2025-12-05 08:01:07,2025-12-25 15:01:07,cerrado,1,alta
96525,71380,4,11,Caso 96525 asociado a motivo 11,2025-12-10 06:48:01,2025-12-16 14:03:39,cerrado,0,baja
96526,100329,2,4,Caso 96526 asociado a motivo 4,2026-02-20 10:13:27,2026-02-28 11:13:27,cerrado,1,alta
96527,68097,5,14,Caso 96527 asociado a motivo 14,2025-12-15 10:29:07,2025-12-31 16:29:07,cerrado,1,baja
96528,34572,5,15,Caso 96528 asociado a motivo 15,2026-02-24 13:47:10,2026-03-09 10:11:46,cerrado,0,alta
96529,51943,5,15,Caso 96529 asociado a motivo 15,2025-10-14 13:04:30,2025-10-27 08:02:35,cerrado,0,media
96530,70394,1,3,Caso 96530 asociado a motivo 3,2026-03-13 11:41:01,,en_proceso,0,media
96531,94423,1,2,Caso 96531 asociado a motivo 2,2025-12-27 15:45:45,2026-01-03 07:05:10,cerrado,0,media
96532,57998,5,14,Caso 96532 asociado a motivo 14,2026-02-24 07:50:35,2026-03-05 08:09:22,cerrado,0,critica
96533,36875,2,6,Caso 96533 asociado a motivo 6,2025-12-03 19:27:44,2025-12-11 05:56:50,cerrado,0,media
96534,7026,3,8,Caso 96534 asociado a motivo 8,2026-02-02 14:20:09,2026-02-12 17:20:09,cerrado,1,baja
96535,111120,3,8,Caso 96535 asociado a motivo 8,2026-04-07 19:52:39,2026-04-28 05:52:39,cerrado,1,baja
96536,116221,5,13,Caso 96536 asociado a motivo 13,2026-05-22 16:23:49,2026-05-26 18:00:00,cerrado,0,alta
96537,71441,2,5,Caso 96537 asociado a motivo 5,2025-10-24 16:25:15,2025-11-06 04:44:25,cerrado,0,media
96538,29615,3,8,Caso 96538 asociado a motivo 8,2025-09-02 09:33:35,2025-09-04 12:33:35,cerrado,1,media
96539,41252,1,1,Caso 96539 asociado a motivo 1,2025-06-08 08:13:51,,en_proceso,0,media
96540,21599,5,15,Caso 96540 asociado a motivo 15,2025-08-04 17:15:14,2025-08-10 19:15:14,cerrado,1,media
96541,88062,3,8,Caso 96541 asociado a motivo 8,2026-03-30 14:50:35,2026-04-04 14:50:35,cerrado,1,baja
96542,40812,1,2,Caso 96542 asociado a motivo 2,2026-02-19 15:39:56,,en_proceso,0,critica
96543,34632,2,5,Caso 96543 asociado a motivo 5,2026-01-27 18:00:06,2026-02-07 23:00:06,cerrado,0,alta
96544,49156,5,13,Caso 96544 asociado a motivo 13,2025-07-01 09:14:17,2025-07-08 09:14:17,cerrado,1,baja
96545,71791,5,13,Caso 96545 asociado a motivo 13,2026-04-25 11:51:05,2026-04-30 12:59:56,cancelado,0,media
96546,56204,1,2,Caso 96546 asociado a motivo 2,2026-03-02 11:07:01,2026-03-06 16:07:01,cerrado,1,alta
96547,5301,5,14,Caso 96547 asociado a motivo 14,2025-07-03 10:51:48,2025-07-23 08:02:42,cerrado,0,baja
96548,104526,5,13,Caso 96548 asociado a motivo 13,2025-10-10 10:39:42,2025-10-12 18:39:42,cerrado,1,alta
96549,56402,4,10,Caso 96549 asociado a motivo 10,2025-09-30 10:42:10,2025-10-10 10:42:10,cerrado,1,baja
96550,20918,4,11,Caso 96550 asociado a motivo 11,2026-05-11 10:55:51,2026-05-26 19:00:00,cerrado,0,baja
96551,63717,5,13,Caso 96551 asociado a motivo 13,2026-04-04 07:23:38,2026-04-18 12:23:38,cerrado,1,media
96552,61644,3,8,Caso 96552 asociado a motivo 8,2026-01-15 09:31:42,2026-01-16 16:31:42,cerrado,1,alta
96553,91717,5,14,Caso 96553 asociado a motivo 14,2025-12-29 15:53:33,,en_proceso,0,media
96554,38326,2,5,Caso 96554 asociado a motivo 5,2025-06-25 10:47:42,2025-06-30 11:47:42,cerrado,0,baja
96555,90322,5,15,Caso 96555 asociado a motivo 15,2025-11-20 08:59:24,2025-12-06 17:12:21,cerrado,0,baja
96556,80835,1,1,Caso 96556 asociado a motivo 1,2026-03-03 13:10:40,2026-03-19 17:10:40,cerrado,1,baja
96557,7931,2,4,Caso 96557 asociado a motivo 4,2026-04-22 15:31:32,2026-05-11 20:31:32,cerrado,1,alta
96558,22373,5,15,Caso 96558 asociado a motivo 15,2025-10-23 19:23:00,2025-11-01 02:23:00,cerrado,1,alta
96559,101009,2,6,Caso 96559 asociado a motivo 6,2025-11-19 16:51:12,2025-11-25 23:58:34,cerrado,0,baja
96560,6596,3,7,Caso 96560 asociado a motivo 7,2026-01-05 19:44:47,2026-01-20 04:44:47,cerrado,1,media
96561,5342,3,7,Caso 96561 asociado a motivo 7,2026-02-12 18:41:41,2026-02-18 04:41:41,cerrado,1,baja
96562,62682,3,9,Caso 96562 asociado a motivo 9,2025-07-08 17:33:55,2025-07-28 01:33:55,cerrado,1,critica
96563,111882,1,2,Caso 96563 asociado a motivo 2,2025-11-07 13:01:36,2025-11-30 09:12:12,cerrado,0,alta
96564,34100,5,15,Caso 96564 asociado a motivo 15,2025-09-02 16:02:19,,en_proceso,0,baja
96565,19050,2,5,Caso 96565 asociado a motivo 5,2025-12-31 17:26:07,2026-01-05 20:26:07,cerrado,1,baja
96566,68717,2,5,Caso 96566 asociado a motivo 5,2025-06-04 18:13:18,2025-06-18 18:13:18,cerrado,0,baja
96567,35670,5,13,Caso 96567 asociado a motivo 13,2025-09-06 09:58:58,2025-10-02 14:14:50,cerrado,0,alta
96568,9020,2,5,Caso 96568 asociado a motivo 5,2025-10-03 22:12:33,2025-10-18 06:12:33,cerrado,1,media
96569,79303,2,5,Caso 96569 asociado a motivo 5,2025-11-18 14:18:08,2025-12-01 22:18:08,cerrado,1,media
96570,77923,5,15,Caso 96570 asociado a motivo 15,2026-04-14 15:59:30,2026-04-24 16:59:30,cerrado,1,baja
96571,96109,1,2,Caso 96571 asociado a motivo 2,2025-09-18 12:57:13,2025-10-01 18:57:13,cerrado,1,baja
96572,21262,4,10,Caso 96572 asociado a motivo 10,2026-01-08 09:09:22,2026-01-10 18:09:22,cerrado,1,media
96573,20033,1,2,Caso 96573 asociado a motivo 2,2025-11-17 02:47:17,2025-11-18 08:47:17,cerrado,1,baja
96574,49552,5,13,Caso 96574 asociado a motivo 13,2026-01-21 09:41:00,2026-01-21 20:41:00,cerrado,1,media
96575,68181,2,6,Caso 96575 asociado a motivo 6,2025-10-30 11:49:17,2025-11-06 22:49:17,cerrado,0,baja
96576,14759,4,12,Caso 96576 asociado a motivo 12,2026-03-11 08:44:30,2026-03-13 16:08:31,cerrado,0,baja
96577,59249,1,2,Caso 96577 asociado a motivo 2,2025-07-22 04:11:01,,en_proceso,0,baja
96578,4784,5,13,Caso 96578 asociado a motivo 13,2026-01-21 15:06:49,2026-01-26 20:06:49,cerrado,1,media
96579,105684,1,2,Caso 96579 asociado a motivo 2,2025-12-19 16:40:37,2026-01-03 16:40:37,cerrado,1,media
96580,3358,2,6,Caso 96580 asociado a motivo 6,2026-02-05 09:02:04,2026-02-09 13:02:04,cerrado,1,baja
96581,69,1,2,Caso 96581 asociado a motivo 2,2026-02-15 17:39:00,2026-03-03 17:39:00,cerrado,1,alta
96582,106155,1,2,Caso 96582 asociado a motivo 2,2025-09-18 09:03:11,2025-09-28 20:03:11,cerrado,1,alta
96583,79236,5,14,Caso 96583 asociado a motivo 14,2025-07-01 12:02:52,2025-07-07 12:02:52,cerrado,0,critica
96584,66975,1,2,Caso 96584 asociado a motivo 2,2025-09-17 15:32:46,,en_proceso,0,critica
96585,60681,1,2,Caso 96585 asociado a motivo 2,2025-08-05 18:12:18,2025-08-25 01:12:18,cerrado,1,baja
96586,43588,4,11,Caso 96586 asociado a motivo 11,2026-05-14 17:11:28,2026-05-26 23:11:28,cerrado,0,media
96587,60296,5,14,Caso 96587 asociado a motivo 14,2026-02-08 20:21:14,2026-02-17 02:21:14,cerrado,1,media
96588,36594,2,5,Caso 96588 asociado a motivo 5,2025-08-18 18:44:00,2025-08-23 19:44:00,cerrado,1,alta
96589,74057,2,4,Caso 96589 asociado a motivo 4,2025-07-28 11:42:35,,en_proceso,0,media
96590,122522,5,14,Caso 96590 asociado a motivo 14,2025-08-14 04:56:30,2025-08-23 12:56:30,cerrado,1,media
96591,31318,3,8,Caso 96591 asociado a motivo 8,2025-10-30 14:01:16,2025-11-19 22:01:16,cerrado,1,baja
96592,80526,3,7,Caso 96592 asociado a motivo 7,2026-04-25 09:27:59,2026-05-06 15:27:59,cerrado,0,baja
96593,2670,3,9,Caso 96593 asociado a motivo 9,2025-12-12 08:48:08,2025-12-18 10:07:26,cerrado,0,media
96594,91490,1,3,Caso 96594 asociado a motivo 3,2025-07-02 18:49:47,,en_proceso,0,alta
96595,10127,2,4,Caso 96595 asociado a motivo 4,2026-01-20 08:29:43,2026-01-28 12:29:43,cerrado,1,media
96596,75454,1,1,Caso 96596 asociado a motivo 1,2026-01-05 10:45:55,2026-01-18 16:56:31,cerrado,0,media
96597,89416,5,13,Caso 96597 asociado a motivo 13,2026-03-13 23:18:21,,en_proceso,0,media
96598,35331,1,2,Caso 96598 asociado a motivo 2,2025-11-28 08:27:53,2025-12-01 09:27:53,cerrado,1,alta
96599,108833,2,6,Caso 96599 asociado a motivo 6,2026-04-17 17:45:54,,en_proceso,0,alta
96600,85296,2,6,Caso 96600 asociado a motivo 6,2025-09-13 10:57:48,,en_proceso,0,media
96601,26711,3,7,Caso 96601 asociado a motivo 7,2026-05-26 09:57:08,2026-05-26 23:59:59,cerrado,1,baja
96602,62756,2,5,Caso 96602 asociado a motivo 5,2026-03-26 15:52:33,,en_proceso,0,media
96603,80162,5,13,Caso 96603 asociado a motivo 13,2026-05-15 09:16:13,2026-05-26 23:59:59,cerrado,1,baja
96604,15685,4,10,Caso 96604 asociado a motivo 10,2026-02-06 18:32:39,,en_proceso,0,media
96605,106720,4,10,Caso 96605 asociado a motivo 10,2025-08-07 19:55:34,2025-08-22 06:55:34,cerrado,1,baja
96606,47927,5,13,Caso 96606 asociado a motivo 13,2025-06-12 08:17:33,2025-06-19 12:17:33,cerrado,1,baja
96607,8721,2,5,Caso 96607 asociado a motivo 5,2025-11-05 16:20:36,,en_proceso,0,alta
96608,118478,5,15,Caso 96608 asociado a motivo 15,2025-08-11 16:40:54,2025-08-25 02:40:54,cerrado,0,media
96609,112703,1,3,Caso 96609 asociado a motivo 3,2025-12-30 16:27:45,2026-01-14 20:27:45,cerrado,0,baja
96610,28974,5,15,Caso 96610 asociado a motivo 15,2026-05-04 10:47:50,2026-05-22 16:47:50,cerrado,1,critica
96611,108298,1,3,Caso 96611 asociado a motivo 3,2025-11-19 15:22:15,2025-11-27 19:22:15,cerrado,0,alta
96612,43541,3,7,Caso 96612 asociado a motivo 7,2026-02-27 16:42:47,2026-03-21 10:07:07,cerrado,0,alta
96613,102509,4,12,Caso 96613 asociado a motivo 12,2026-05-26 00:45:23,,en_proceso,0,baja
96614,1194,2,5,Caso 96614 asociado a motivo 5,2025-09-02 08:46:34,2025-09-22 19:46:34,cerrado,0,baja
96615,94886,1,1,Caso 96615 asociado a motivo 1,2025-07-08 16:32:20,2025-07-25 02:32:20,cerrado,1,media
96616,15567,2,4,Caso 96616 asociado a motivo 4,2026-04-11 01:09:12,2026-04-22 02:28:09,cerrado,0,media
96617,122174,5,14,Caso 96617 asociado a motivo 14,2025-10-16 11:12:48,2025-11-08 08:13:20,cerrado,0,media
96618,111659,1,1,Caso 96618 asociado a motivo 1,2026-04-24 20:56:40,2026-05-01 23:56:40,cerrado,0,media
96619,111420,3,7,Caso 96619 asociado a motivo 7,2025-06-17 06:01:58,,en_proceso,0,media
96620,97204,4,12,Caso 96620 asociado a motivo 12,2025-11-07 08:49:22,,en_proceso,0,media
96621,10689,5,13,Caso 96621 asociado a motivo 13,2026-05-21 13:20:24,2026-05-26 23:59:59,cerrado,1,critica
96622,97448,2,6,Caso 96622 asociado a motivo 6,2026-03-27 13:30:17,2026-04-20 00:11:41,cerrado,0,alta
96623,10377,3,7,Caso 96623 asociado a motivo 7,2025-08-21 08:46:19,2025-09-02 18:46:19,cerrado,1,media
96624,69311,1,2,Caso 96624 asociado a motivo 2,2025-09-22 11:54:59,2025-10-10 21:54:59,cerrado,1,media
96625,2114,1,1,Caso 96625 asociado a motivo 1,2026-05-04 16:52:34,2026-05-09 19:52:34,cerrado,0,baja
96626,32542,1,3,Caso 96626 asociado a motivo 3,2025-06-05 17:55:21,2025-06-24 04:55:21,cerrado,1,baja
96627,82316,1,2,Caso 96627 asociado a motivo 2,2025-06-05 14:59:16,,en_proceso,0,baja
96628,101659,2,4,Caso 96628 asociado a motivo 4,2026-04-08 16:16:21,2026-04-28 22:16:21,cerrado,0,critica
96629,102821,2,5,Caso 96629 asociado a motivo 5,2025-09-15 01:24:02,,en_proceso,0,alta
96630,95218,2,5,Caso 96630 asociado a motivo 5,2025-11-28 15:13:01,,en_proceso,0,baja
96631,113249,5,13,Caso 96631 asociado a motivo 13,2026-03-04 17:11:26,2026-03-09 08:02:45,cancelado,0,alta
96632,58253,4,10,Caso 96632 asociado a motivo 10,2025-10-18 11:39:36,2025-11-03 12:39:36,cerrado,1,baja
96633,79123,1,3,Caso 96633 asociado a motivo 3,2025-09-11 17:50:48,2025-09-25 20:50:48,cerrado,1,critica
96634,93342,1,2,Caso 96634 asociado a motivo 2,2026-03-29 13:46:01,2026-04-12 17:46:01,cerrado,0,baja
96635,15449,5,15,Caso 96635 asociado a motivo 15,2025-09-29 08:57:12,,en_proceso,0,media
96636,82624,4,10,Caso 96636 asociado a motivo 10,2025-12-11 10:13:30,2025-12-22 11:13:30,cerrado,1,alta
96637,6643,1,1,Caso 96637 asociado a motivo 1,2026-02-24 17:29:37,,en_proceso,0,baja
96638,65510,5,13,Caso 96638 asociado a motivo 13,2025-11-24 10:05:03,2025-12-26 08:03:24,cerrado,0,critica
96639,105674,2,6,Caso 96639 asociado a motivo 6,2026-04-28 09:03:51,2026-05-09 13:03:51,cerrado,1,media
96640,32040,5,14,Caso 96640 asociado a motivo 14,2025-11-17 09:19:17,2025-11-23 16:19:17,cerrado,1,media
96641,18373,3,9,Caso 96641 asociado a motivo 9,2026-02-25 10:23:07,2026-03-12 18:23:07,cerrado,1,media
96642,76923,1,2,Caso 96642 asociado a motivo 2,2026-01-10 07:15:34,2026-01-25 11:15:34,cerrado,1,alta
96643,6483,5,14,Caso 96643 asociado a motivo 14,2026-01-10 12:05:52,2026-02-03 16:10:44,cerrado,0,baja
96644,83668,3,7,Caso 96644 asociado a motivo 7,2026-02-04 15:13:43,2026-02-12 09:03:25,cerrado,0,alta
96645,22616,2,6,Caso 96645 asociado a motivo 6,2026-02-09 18:40:20,,en_proceso,0,alta
96646,44971,2,5,Caso 96646 asociado a motivo 5,2025-09-03 08:07:31,2025-09-18 17:07:31,cerrado,0,media
96647,118174,5,14,Caso 96647 asociado a motivo 14,2025-06-10 15:43:36,2025-06-28 18:43:36,cerrado,0,alta
96648,119151,5,13,Caso 96648 asociado a motivo 13,2025-09-04 08:50:55,2025-09-10 18:50:55,cerrado,1,baja
96649,17060,3,9,Caso 96649 asociado a motivo 9,2026-01-24 13:58:47,,en_proceso,0,media
96650,10426,3,9,Caso 96650 asociado a motivo 9,2025-12-26 18:36:59,,en_proceso,0,baja
96651,48595,2,5,Caso 96651 asociado a motivo 5,2025-09-26 10:05:52,,en_proceso,0,media
96652,63922,5,14,Caso 96652 asociado a motivo 14,2026-01-12 10:23:13,,en_proceso,0,alta
96653,114330,1,3,Caso 96653 asociado a motivo 3,2026-01-20 11:51:51,2026-01-29 22:51:51,cerrado,1,media
96654,32730,3,9,Caso 96654 asociado a motivo 9,2025-07-08 18:24:08,,en_proceso,0,media
96655,108834,2,4,Caso 96655 asociado a motivo 4,2025-08-19 13:18:49,2025-08-26 16:18:49,cerrado,1,baja
96656,47073,1,2,Caso 96656 asociado a motivo 2,2025-06-26 09:53:52,,en_proceso,0,media
96657,124242,5,14,Caso 96657 asociado a motivo 14,2026-01-27 14:05:29,,en_proceso,0,baja
96658,23000,5,14,Caso 96658 asociado a motivo 14,2025-06-27 18:33:27,2025-07-14 23:33:27,cerrado,1,media
96659,3679,1,1,Caso 96659 asociado a motivo 1,2025-06-20 16:35:06,2025-06-30 07:02:39,cerrado,0,alta
96660,25216,5,14,Caso 96660 asociado a motivo 14,2025-06-02 10:53:06,,en_proceso,0,baja
96661,44887,2,4,Caso 96661 asociado a motivo 4,2025-09-30 20:33:10,2025-10-14 00:33:10,cerrado,1,media
96662,39137,1,1,Caso 96662 asociado a motivo 1,2025-11-15 09:38:17,2025-11-26 17:38:17,cerrado,1,baja
96663,108255,4,12,Caso 96663 asociado a motivo 12,2025-10-27 14:17:22,2025-11-15 21:17:22,cerrado,0,media
96664,10003,1,1,Caso 96664 asociado a motivo 1,2026-03-13 18:37:28,2026-03-19 04:37:28,cerrado,0,alta
96665,64969,1,3,Caso 96665 asociado a motivo 3,2025-10-17 11:42:39,2025-11-02 22:42:39,cerrado,1,baja
96666,10307,1,1,Caso 96666 asociado a motivo 1,2025-09-19 16:34:29,,en_proceso,0,media
96667,62584,1,1,Caso 96667 asociado a motivo 1,2026-04-21 15:30:43,2026-05-10 07:02:56,cerrado,0,alta
96668,38040,1,1,Caso 96668 asociado a motivo 1,2026-04-06 11:20:01,2026-04-14 11:20:01,cerrado,1,baja
96669,9031,1,3,Caso 96669 asociado a motivo 3,2026-01-30 10:33:53,,en_proceso,0,media
96670,111128,4,12,Caso 96670 asociado a motivo 12,2026-03-26 09:08:56,2026-04-16 15:24:41,cerrado,0,media
96671,92178,5,14,Caso 96671 asociado a motivo 14,2025-09-03 19:15:24,2025-09-23 22:15:24,cancelado,0,alta
96672,88981,3,8,Caso 96672 asociado a motivo 8,2026-03-12 12:17:07,2026-03-22 17:17:07,cerrado,1,baja
96673,46598,3,7,Caso 96673 asociado a motivo 7,2025-09-09 14:16:27,,en_proceso,0,media
96674,33829,2,4,Caso 96674 asociado a motivo 4,2026-03-14 13:03:34,2026-04-01 07:35:04,cerrado,0,baja
96675,32754,5,14,Caso 96675 asociado a motivo 14,2026-02-27 03:19:14,,en_proceso,0,media
96676,15238,3,8,Caso 96676 asociado a motivo 8,2026-03-31 08:09:11,,en_proceso,0,media
96677,92012,5,15,Caso 96677 asociado a motivo 15,2026-05-02 13:03:51,2026-05-15 16:03:51,cerrado,0,media
96678,101449,1,1,Caso 96678 asociado a motivo 1,2025-06-07 13:07:35,2025-06-21 15:07:35,cerrado,1,media
96679,65751,1,1,Caso 96679 asociado a motivo 1,2025-07-02 17:48:22,2025-07-14 22:48:22,cerrado,1,media
96680,58066,2,4,Caso 96680 asociado a motivo 4,2025-08-19 18:03:09,,en_proceso,0,baja
96681,110848,4,11,Caso 96681 asociado a motivo 11,2025-12-03 12:49:41,2025-12-03 20:49:41,cerrado,1,baja
96682,28662,5,14,Caso 96682 asociado a motivo 14,2025-12-16 13:16:01,2025-12-28 23:16:01,cerrado,0,baja
96683,67839,2,6,Caso 96683 asociado a motivo 6,2025-10-10 13:38:31,,en_proceso,0,alta
96684,50580,3,9,Caso 96684 asociado a motivo 9,2026-05-21 01:33:03,2026-05-26 23:59:59,cerrado,0,baja
96685,31175,2,6,Caso 96685 asociado a motivo 6,2026-01-10 10:46:45,2026-01-13 17:59:18,cerrado,0,baja
